33,Amreli,Charkhadia1,7.57,1152,772,0,622,50,17,35,2.25,510,16,2.4,50.1,262,2.9,16.1
34,Amreli,Bhuva,8.13,9343,6260.0,0,805,2552,221.0,560,0.84,661.0,40.0,151.0,721,2008,81.0,32.5
35,Amreli,Dharangani,7.99,1687,1130.0,0,293,347,135.0,64,0.29,240.0,96.0,61.0,490,188,0.86,3.69
36,Amreli,Ingorala,8.19,676,453.0,0,342,35,16.0,30,0.31,280.0,60.0,29.0,270,47,0.52,1.24
37,Amreli,Virpur,7.3,1098,736.0,0,488,57,90.0,51,0.25,400.0,104.0,46.0,450,65,3.5,1.33
38,Amreli,Timbi2,8.2,2073,1389.0,0,451,390,85.0,112,0.83,370.0,48.0,66.0,390,341,19.0,7.51
39,Amreli,Kadiyali,8.38,2680,1796.0,24,342,674,8.9,27,1.0,320.0,132.0,29.0,450,363,12.0,7.44
40,Amreli,Jafrabad,8.15,3374,2261.0,0,549,645,150.0,177,0.61,450.0,40.0,54.0,320,528,210.0,12.83
41,Amreli,Lotpur,8.2,8755,5866.0,0,256,2567,114.0,477,0.27,210.0,64.0,179.968,901,1698,6.1,24.61
42,Amreli,Bherai,8.43,3112,2085.0,36,683,581,46.0,154,0.86,620.0,32.0,90.0,450,515,13.0,10.56
43,Amreli,Nageshri,7.73,1390,931.0,0,476,156,49.0,107,0.27,390.0,72.0,46.0,370,164,7.5,3.71
44,Amreli,Trakuda,7.46,452,303.0,0,171,50,0.76,26,0.27,140.0,36.0,15.0,150,44,1.5,1.56
45,Amreli,Khamba,8.2,698,468.0,0,366,35,24.0,22,0.26,300.0,48.0,29.0,240,68,0.41,1.91
46,Amreli,Vankiya1,8.19,1408,943.0,0,464,142,136.0,85,0.28,380.0,92.0,58.0,470,136,1.9,2.73
47,Amreli,Badhda,8.18,1275,854.0,0,244,177,124.0,100,0.21,200.0,52.0,73.0,430,101,0.79,2.12
48,Amreli,Goradka,7.7,1324,887.0,0,183,234,135.0,97,0.23,150.0,104.0,66.0,530,86,0.64,1.62
49,Amreli,Mandal,7.92,1976,1324.0,0,329,376,123.0,101,0.59,270.0,68.0,71.0,460,268,3.9,5.43
50,Amreli,Piyava,8.22,1260,844.0,0,659,78,33.0,20,0.39,540.0,28.0,36.0,220,220,0.37,6.45
51,Amreli,Hipabadli,9.14,2657,1780.0,78,1198,113,26.0,54,2.25,1112.0,8.0,17.0,90,580,7.26,26.6
52,Anand,Parvata,8.33,1148,769.16,36,476,71,6.9,76,0.93,450.0,40.0,78.0,420,96,1.9,2.04
53,Anand,Adas,8.06,1216,814.72,0,512,92,91.0,39,0.52,420.0,36.0,102.0,510,75,1.2,1.44
54,Anand,Anklav,8.19,1476,988.92,0,683,121,37.0,53,0.73,560.0,36.0,124.0,600,97,2.0,1.72
55,Anand,Bhadran,7.93,635,425.45,0,342,35,0.33,20,0.28,281.0,64.0,27.0,270,32,1.3,0.85
56,Anand,Ras,8.09,1442,966.14,0,659,149,16.0,25,4.5,541.0,28.0,22.0,160,284,8.5,9.76
57,Anand,Dali,8.18,3721,2493.07,0,805,808,12.0,154,3.4,660.0,80.0,85.0,550,605,21.0,11.22
58,Anand,Kansari,8.19,4565,3058.55,0,744,1035,46.0,262,1.6,610.0,88.0,90.0,590,784,10.0,14.03
59,Anand,Dharmaj,9.23,2488,1666.96,180,573,262,79.0,154,2.2,770.0,12.0,44.0,210,498,0.13,14.94
60,Anand,Bandhani,8.52,1834,1228.78,36,903,106,28.0,38,2.3,801.0,8.0,27.0,130,408,0.56,15.56
61,Aravalli,Punasan,7.9,810,542.7,0,256,64,36.0,90,1.75,209.97,72.0,17.0,250,77,0.49,2.12
62,Aravalli,Shamlaji,8.0,501,335.67,0,220,50,3.0,15,0.51,180.0,36.0,4.9,110,70,0.85,2.9
63,Aravalli,Bhiloda,7.74,1173,785.91,0,305,156,37.0,140,0.85,250.0,84.0,45.0,395,105,2.85,2.3
64,Aravalli,Takatuka,7.7,3100,2077.0,0,244,724,108.0,145,1.01,200.0,176.0,73.0,740,381,1.52,6.09
65,Aravalli,Gadada,7.6,1758,1177.86,0,317,227,140.0,207,0.98,260.0,112.0,78.0,600,116,0.76,2.06
66,Aravalli,Madasana,7.69,1034,692.78,0,183,170,60.0,127,0.73,150.0,84.0,29.0,330,106,2.1,2.54
67,Aravalli,Modasa2,7.62,963,645.21,0,232,128,55.0,56,0.13,190.0,112.0,2.5,290,82,2.6,2.09
68,Aravalli,Seenawad,7.44,1427,956.09,0,305,227,109.0,100,0.46,250.0,144.0,34.0,500,97,11.5,1.89
69,Aravalli,Megraj_1,7.53,810,542.7,0,268,99,8.7,76,0.4,220.0,48.0,17.0,190,109,1.9,3.44
70,Aravalli,Hamirpur,7.49,1509,1011.03,0,293,256,85.0,132,0.63,240.0,144.0,29.0,480,125,0.99,2.48
71,Aravalli,Malpur_1,7.59,807,540.69,0,280,64,106.0,11,0.72,230.0,76.0,39.0,350,26,0.42,0.6
