498,Rajkot,Jasdan 2,7.64,867,581,0,281,99,23,46,0.34,230,76,32,320.256,47,0.56,1.1
499,Rajkot,Paddhari,7.49,5749,3852.0,0,464,1347,119.0,586,0.82,380,220,139.0,1120.9,793,1.4,10.3
500,Rajkot,Ribda,7.41,2327,1559.0,0,244,674,10.0,76,0.37,200,224,68.0,840.672,148,15.0,2.2
501,Sabarkantha,Boriya,7.6,2784,1865.28,0,403,483,148.0,282,0.67,331,152,122.0,880.0,266,1.2,3.9
502,Sabarkantha,Umedpura,7.9,1544,1034.48,0,488,199,72.0,97,1.6,400,64,78.0,480.0,166,0.7,3.29
503,Sabarkantha,Harsol1,7.8,1456,975.52,0,488,156,73.0,119,2.1,400,60,41.0,320.0,199,0.96,4.84
504,Sabarkantha,varvada,7.8,2334,1563.78,0,732,412,15.0,47,1.5,600,120,112.0,760.0,206,12.9,3.25
505,Sabarkantha,Kesarpura(Mayal),7.92,1657,1110.19,0,366,199,146.0,193,2.0,300,60,51.0,360.0,235,0.44,5.39
506,Sabarkantha,Virpur_1(Himmat),7.8,593,397.31,0,244,36,33.0,15,0.81,200,12,51.0,240.0,27,0.39,0.76
507,Sabarkantha,Gadha1,7.87,2875,1926.25,0,476,511,147.0,190,1.8,390,148,27.0,480.0,452,2.3,8.97
508,Sabarkantha,Bhadreshwar(Daramli),7.74,2470,1654.9,0,634,355,44.0,179,1.9,520,72,68.0,460.0,364,1.57,7.38
509,Sabarkantha,Virpur2,7.86,1910,1279.7,0,354,341,64.0,180,2.2,290,68,29.0,290.0,338,3.59,8.63
510,Sabarkantha,Sabalwad,7.64,1186,794.62,0,342,121,76.0,128,2.3,281,108,24.0,370.0,117,1.14,2.64
511,Sabarkantha,Chandap_DW,7.76,1754,1175.18,0,329,376,50.0,125,1.0,270,148,39.0,530.0,180,5.17,3.4
512,Sabarkantha,Vadali,7.73,1155,773.85,0,244,156,95.0,86,1.4,200,112,17.0,350.0,102,3.45,2.37
513,Sabarkantha,Silwad,7.6,4722,3163.74,0,561,1264,91.0,135,1.2,460,208,180.0,1260.0,516,13.98,6.32
514,Sabarkantha,Khedbramha_1,7.65,3750,2512.5,0,256,966,135.0,126,1.2,210,384,73.0,1260.0,292,2.36,3.58
515,Sabarkantha,Matoda,7.5,3071,2057.57,0,390,738,68.0,159,0.64,320,240,54.0,820.0,317,24.3,4.81
516,Sabarkantha,Hingatiya,7.69,2306,1545.02,0,464,398,43.0,139,2.28,381,112,88.0,640.0,251,7.65,4.31
517,Sabarkantha,Poshina2,7.71,1320,884.4,0,488,128,42.0,110,1.29,400,108,44.0,450.0,113,3.5,2.32
518,Sabarkantha,Idar,8.1,1565,1048.55,0,549,199,35.0,99,2.33,450,84,44.0,390.0,209,4.76,4.6
519,Sabarkantha,Mathasuliya,7.7,1842,1234.14,0,293,284,185.0,186,0.7,240,152,17.0,450.0,203,0.83,4.16
520,Sabarkantha,kherwada,7.79,690,462.3,0,195,92,1.6,45,0.6,160,68,7.3,200.0,57,1.66,1.75
521,Sabarkantha,Atarsumba_2,7.75,984,659.28,0,244,142,43.0,89,0.52,200,100,12.0,300.0,90,2.28,2.26
522,Sabarkantha,Abhapur,7.22,512,343.04,0,268,36,3.4,3,0.38,220,64,12.0,210.0,24,9.1,0.72
523,Sabarkantha,Kesharpura,7.44,1337,895.79,0,305,213,123.0,68,0.63,250,84,75.0,520.0,67,1.6,1.28
524,Sabarkantha,Choriwad,7.45,2004,1342.68,0,293,426,165.0,127,0.6,240,280,34.0,840.0,77,2.1,1.16
525,Sabarkantha,Revas,7.58,1820,1219.4,0,342,284,185.0,140,0.91,281,168,73.0,720.0,87,0.97,1.41
526,Surat,Bhatkol,7.04,764,511.88,0,366,57,2.0,37,0.22,300,68,36.0,320.0,44,2.5,1.06
527,Surat,Kathor,8.07,972,651.24,0,427,85,19.0,33,0.26,350,72,49.0,380.0,61,22.0,1.36
528,Surat,Mota,7.87,1050,703.5,0,464,92,1.0,61,0.88,381,80,41.0,370.0,98,0.95,2.21
529,Surat,Ten-bardoli,7.86,550,368.5,0,281,36,2.0,8,0.29,230,76,19.0,270.0,15,0.21,0.42
530,Surat,Jiav,7.93,442,296.14,0,134,36,65.0,19,0.18,110,48,19.0,200.0,11,0.43,0.35
531,Surat,Sultanabad,7.7,900,603.0,0,293,92,44.0,43,0.14,240,92,22.0,320.0,58,13.0,1.41
532,Surat,Gaviyar,7.79,478,320.26,0,183,36,35.0,12,0.26,150,60,15.0,210.0,16,0.3,0.48
533,Surat,Kodad,7.79,608,407.36,0,171,57,49.0,38,0.31,140,72,22.0,270.0,16,0.79,0.43
534,Surat,Kasal,7.93,660,442.2,0,268,57,29.0,37,0.21,220,76,29.0,310.0,19,0.0,0.47
535,Surat,Nogama,8.22,625,418.75,0,317,43,7.0,19,0.16,260,52,2.0,140.0,88,0.74,3.25
536,Surat,Ushker,8.07,538,360.46,0,293,28,1.0,5,0.22,240,56,29.0,260.0,16,0.74,0.44
