219,Jamnagar,Bedanpur,7.72,8000,5360,0,488,2057,72,572,0.6,400,32,272,1200,1290,2.32,16.19
220,Jamnagar,Bhadthar,7.61,880,589.6,0,268,113,15.0,48,0.68,220,48,41,290,68,1.45,1.74
221,Jamnagar,Bhatia,7.62,2550,1708.5,0,342,468,14.0,309,2.2,281,140,71,640,278,28.17,4.78
222,Jamnagar,Bhogat1,7.34,2025,1356.75,0,220,454,82.0,121,2.2,180,116,46,480,240,5.67,4.76
223,Jamnagar,Changa,7.13,1746,1169.82,0,305,340,64.0,88,0.17,250,144,68,640,105,0.6,1.8
224,Jamnagar,Dhrol2,7.36,2110,1413.7,0,488,369,63.0,86,0.32,400,76,83,530,242,1.56,4.57
225,Jamnagar,Drafa,7.56,1425,954.75,0,329,248,87.0,24,0.69,270,80,85,550,75,0.37,1.39
226,Jamnagar,Dudhai2(Jam Dudhai),7.51,950,636.5,0,329,71,3.0,99,0.8,270,44,28,225,113,1.44,3.28
227,Jamnagar,Dwarka,7.36,2533,1697.11,0,439,574,24.0,78,0.48,360,80,111,655,264,29.52,4.48
228,Jamnagar,Gordhanpur,7.49,1950,1306.5,0,207,560,4.0,20,0.36,170,108,56,500,220,2.66,4.28
229,Jamnagar,Falla,7.75,1325,887.75,0,329,227,2.0,66,1.7,270,20,56,280,175,0.13,4.55
230,Jamnagar,Humbusar),7.87,1892,1267.64,0,500,369,2.0,8,0.87,410,40,5,120,360,30.98,14.29
231,Jamnagar,Hanzarapur),7.07,530,355.1,0,134,67,1.0,53,0.37,110,48,22,210,18,8.5,0.54
232,Jamnagar,Haripur2,7.22,1120,750.4,0,305,206,10.0,13,0.53,250,92,36,380,83,0.37,1.85
233,Jamnagar,Hadiyana,7.51,818,548.06,0,195,50,5.0,167,0.45,160,36,56,320,40,2.39,0.97
234,Jamnagar,Jambuda,7.11,2565,1718.55,0,232,702,56.0,48,0.29,190,168,128,945,151,5.25,2.14
235,Jamnagar,Jamnagar2,7.36,940,629.8,0,354,92,3.0,48,0.43,290,44,36,260,96,0.65,2.59
236,Jamnagar,Juvanpur,7.23,1555,1041.85,0,354,248,58.0,81,0.36,290,60,88,510,125,1.97,2.41
237,Jamnagar,Khajuda,6.98,4630,3102.1,0,305,1312,57.0,157,0.21,250,400,165,1680,290,3.19,3.08
238,Jamnagar,Kalawad,7.13,625,418.75,0,183,78,4.0,47,0.4,150,40,26,205,48,2.91,1.46
239,Jamnagar,Kalyanpur,7.54,1880,1259.6,0,378,340,65.0,89,3.3,310,52,73,430,235,1.44,4.93
240,Jamnagar,Kalyanpur2,7.4,1491,998.97,0,244,291,83.0,68,0.3,200,44,107,550,89,0.75,1.65
241,Jamnagar,Kesia,7.43,5555,3721.85,0,214,1702,28.0,175,0.2,176,60,304,1400,650,0.87,7.55
242,Jamnagar,Khirsara,7.32,1250,837.5,0,171,269,46.0,60,0.4,140,76,9,225,183,0.42,5.3
243,Jamnagar,Kuvadia,7.29,700,469.0,0,281,43,33.0,28,0.49,230,62,22,245,47,0.12,1.31
244,Jamnagar,Lalpur1,7.52,1170,783.9,0,220,220,35.0,64,0.38,180,76,27,300,128,1.56,3.21
245,Jamnagar,Lambha 1,7.32,1850,1239.5,0,159,468,1.0,130,0.44,130,68,51,380,251,3.2,5.6
246,Jamnagar,Mewasha,7.09,788,527.96,0,122,191,3.0,18,0.39,100,36,27,200,88,2.49,2.71
247,Jamnagar,Modpar,7.22,925,619.75,0,244,142,33.0,38,0.88,200,60,19,230,105,3.02,3.01
248,Jamnagar,Mojap,7.12,6211,4161.37,0,610,1482,252.0,312,0.86,500,344,195,1660,660,9.71,7.04
249,Jamnagar,Mota Kalawad,7.48,3010,2016.7,0,305,780,74.0,102,0.23,250,334,113,1300,90,1.21,1.09
250,Jamnagar,Motagop,7.23,1055,706.85,0,342,99,67.0,55,0.28,281,70,61,425,46,0.12,0.97
251,Jamnagar,Moti Khavdi,7.09,1920,1286.4,0,500,234,65.0,160,0.24,410,44,126,630,152,0.27,2.63
252,Jamnagar,Moti Matli,7.53,1830,1226.1,0,293,362,83.0,93,0.56,240,48,24,220,321,0.64,9.41
253,Jamnagar,Nikava,7.41,1160,777.2,0,305,135,100.0,59,0.38,250,72,56,410,78,0.17,1.67
254,Jamnagar,Pindara1,7.47,1020,683.4,0,207,170,2.0,93,0.9,170,60,32,280,101,6.75,2.62
255,Jamnagar,Raval,7.53,3644,2441.48,0,427,922,44.0,113,0.18,350,140,231,1300,232,0.85,2.8
256,Jamnagar,Salaya,7.56,1050,703.5,0,305,124,61.0,55,0.39,250,80,27,310,93,11.75,2.3
257,Jamnagar,Samrasar1,7.43,1995,1336.65,0,549,291,27.0,107,4.6,450,76,63,450,231,33.34,4.73
