Mahesana,Dharpura,8.52,3251,2178,96,866,298,13,480,1.2,870,28,71,360,638,36,14.6
Mahesana,Dosaj,7.89,4401,2949,0,305,1065,80.0,490,0.35,250,112,90,650,650,88.0,11.0
Mahesana,Kheralu1,8.18,1525,1022,0,537,270,17.0,68,1.9,440,52,51,340,273,0.8,6.4
Mahesana,Maguna,8.46,3930,2633,312,708,746,48.0,86,1.3,1100,116,173,1000,636,33.0,8.7
Mahesana,Panchot,8.46,1707,1144,108,354,327,7.0,20,0.39,470,72,17,250,296,69.0,8.1
Mahesana,Rampura1,8.46,980,657,96,317,99,17.0,18,0.7,420,72,36,330,107,4.1,2.6
Mahesana,Sihi,8.2,1180,791,0,305,151,57.0,45,1.3,250,48,32,250,120,41.0,3.3
Mahesana,Tarabh,8.1,872,584,0,268,170,3.9,11,0.39,220,68,44,350,44,16.0,1.0
Mahesana,Unjha,8.35,2640,1769,84,317,433,131.0,234,0.71,400,48,56,350,450,46.0,10.0
Mahesana,Vidaj,8.62,2380,1595,60,427,447,31.0,83,0.53,450,64,15,220,300,198.0,8.8
Narmada,Almavadi,7.26,1034,693,0,268,121,22.0,127,0.22,220,84,58,450,29,0.6,0.6
Narmada,Amayar,7.41,646,433,0,244,35,23.0,60,0.21,200,60,34,290,14,0.3,0.4
Narmada,Chikada,7.26,841,563,0,244,106,16.0,66,0.22,200,64,39,320,46,0.8,1.1
Narmada,Chuli,7.12,990,663,0,220,99,58.0,141,0.12,180,124,32,440,24,0.4,0.5
Narmada,Dev Mogra,6.98,725,486,0,329,28,22.0,34,0.22,270,76,32,320,19,0.1,0.5
Narmada,Garudeshwar,7.23,1030,690,0,378,71,48.0,70,0.36,310,60,61,400,52,2.3,1.1
Narmada,Hirapura,7.55,750,503,0,305,50,12.0,52,0.68,250,56,36,290,38,1.1,1.0
Narmada,Jankh,7.41,605,405,0,256,35,21.0,24,0.46,210,72,22,270,14,0.3,0.4
Narmada,Kanbi Pitha,7.14,587,393,0,281,14,18.0,27,0.28,230,56,29,260,15,0.1,0.4
Narmada,Khaidi Pada,7.18,544,364,0,232,43,10.0,16,0.31,190,56,19,220,23,0.2,0.7
Narmada,Khota Amba,6.94,925,620,0,415,35,55.0,21,0.36,340,58,62,400,30,0.3,0.7
Narmada,Namaria,7.35,1349,904,0,415,121,112.0,58,0.75,340,48,107,560,51,1.0,0.9
Narmada,Nani Singlot,7.51,674,452,0,171,43,108.0,28,0.45,140,76,27,300,16,0.3,0.4
Narmada,Ralda,7.66,468,314,0,195,35,15.0,10,0.53,160,40,26,205,14,0.1,0.4
Narmada,Rasela,7.42,3600,2412,0,1037,539,155.0,41,0.16,850,60,185,910,410,3.1,5.9
Narmada,Ringani,7.29,905,606,0,390,43,55.0,17,0.46,320,44,61,360,42,0.4,1.0
Narmada,Salemba 1,7.31,1011,677,0,207,199,20.0,37,0.37,170,104,12,310,87,0.5,2.2
Narmada,Umaran,7.53,560,375,0,207,50,28.0,15,0.27,170,56,24,240,20,0.1,0.6
Navsari,Chadau,7.5,878,588,0,366,85,7.9,41,0.63,300,48,68,400,32,1.1,21.1
Navsari,Chhinam,8.27,3040,2037,0,769,469,28.0,109,0.23,630,48,63,380,285,415.0,20.8
Navsari,Dandi,7.75,1274,854,0,476,128,26.0,90,0.19,390,44,54,330,112,65.5,19.5
Navsari,Doldha,7.62,467,313,0,244,28,11.0,16,0.36,200,44,22,200,28,0.5,18.5
Navsari,Duwada,7.97,1020,683,0,427,71,6.6,97,0.91,350,36,56,320,100,1.2,18.6
Navsari,Kaliyari,7.78,620,415,0,244,57,16.0,11,0.26,200,76,17,260,22,2.4,27.4
Navsari,Khergam,7.44,743,498,0,268,78,16.0,31,0.23,220,60,29,270,43,0.3,21.8
Navsari,Mandav khadak,7.63,676,453,0,354,50,7.1,27,0.77,290,76,22,280,47,1.1,26.0
