Navsari,Navsari.1,7.87,4187,2805,0,549,952,10,137,0.57,450,216,229,1480,277,9.6,42.5
Navsari,Onjal,7.97,912,611,0,390,99,13.0,28,0.39,320,44,34.0,250,108,5.6,18.6
Navsari,Rumla,7.73,779,522,0,293,78,29.0,29,0.26,240,76,32.0,320,45,0.6,24.6
Navsari,Sarikhurd,8.08,1069,716,0,366,114,17.0,35,0.14,300,28,36.0,220,135,18.0,15.9
Panchmahal,Dhanol,7.16,696,466,0,281,78,7.8,30,1.9,230,36,2.0,100,117,11.0,5.1
Panchmahal,Gadhar,7.65,882,591,0,293,99,22.0,61,0.73,240,64,34.0,300,66,3.2,1.7
Panchmahal,Godhra2,7.66,728,488,0,232,57,59.0,60,1.5,190,72,24.0,280,52,0.96,1.4
Panchmahal,Jambugoda,7.02,755,506,0,268,71,85.0,25,0.68,220,68,22.0,260,67,0.95,1.8
Panchmahal,Kothamba,7.38,1206,808,0,342,191,29.0,90,0.69,280,64,41.0,330,146,1.8,3.5
Panchmahal,Malekpur1,7.42,644,431,0,268,57,13.0,43,0.76,220,48,29.0,240,48,1.7,1.3
Panchmahal,Natapur,7.39,707,474,0,244,71,36.0,34,1.6,200,64,22.0,250,61,2.0,1.7
Panchmahal,Ranipura,7.48,1927,1291,0,390,355,138.0,89,2.4,320,84,117.0,691,170,4.3,2.8
Panchmahal,Santrampur1,7.32,850,570,0,244,135,16.0,49,0.62,200,68,29.0,290,70,0.72,1.8
Panchmahal,Santroad_1,7.35,675,452,0,293,50,15.0,28,0.62,240,60,27.0,260,46,2.6,1.2
Panchmahal,Tarkanda,7.5,478,320,0,195,50,4.5,27,0.68,160,52,12.0,180,38,1.6,1.2
Panchmahal,Tuwa,8.18,714,478,0,354,50,4.2,16,0.6,290,68,4.9,190,76,10.0,2.4
Panchmahal,Vejalpur,7.64,1607,1077,0,378,305,44.0,87,1.2,310,64,100.0,570,138,6.4,2.5
Panchmahals,Chhabanpur,7.22,689,462,0,268,50,53.0,32,0.66,220,56,19.0,220,63,1.3,1.8
Panchmahals,Godhra UR_3,7.86,2723,1824,0,378,581,4.7,179,1.6,310,144,148.0,971,174,3.2,2.4
Panchmahals,Javan,7.68,318,213,0,122,28,4.2,19,0.28,100,32,4.9,100,21,8.3,0.9
Panchmahals,Kalol UR_2,7.95,1846,1237,0,464,298,105.0,95,0.54,380,32,117.0,560,186,0.58,3.4
Panchmahals,Kantha,7.87,858,575,0,281,99,12.0,51,0.82,230,48,19.0,200,101,1.4,3.1
Panchmahals,Khadki Vadiya,8.22,1487,996,0,659,85,4.0,140,2.2,540,16,80.0,370,210,1.4,19.5
Panchmahals,Khanpur,7.05,684,458,0,268,71,32.0,31,0.15,220,56,27.0,250,52,0.7,1.4
Panchmahals,Limbadia peti,7.89,792,531,0,390,71,7.0,40,0.97,320,32,58.0,320,69,1.3,14.2
Panchmahals,Lunawada,7.58,1150,771,0,354,170,57.0,47,0.76,290,116,34.0,430,71,20.0,1.5
Panchmahals,Pandarvada,7.52,560,375,0,256,43,6.3,16,0.76,210,44,22.0,200,48,0.55,1.5
Panchmahals,Pavagadh,7.85,886,594,0,390,78,27.0,35,0.32,320,104,32.0,390,40,2.5,0.9
Panchmahals,Shehra,8.3,1350,905,0,647,114,9.0,45,0.41,530,24,43.0,240,153,119.0,15.9
Patan,Dhinoj,7.49,2315,1551,0,366,475,7.4,134,0.34,300,40,80.0,430,275,30.0,5.8
Patan,Moti Chander,7.48,26520,17768,0,598,9217,104.0,1040,1.2,490,589,883.0,5104,4350,60.0,26.5
Patan,Piprala,8.2,6657,4460,0,866,1553,132.0,400,8.6,710,40,92.0,480,1360,1.1,27.0
Patan,Sander,7.92,540,362,0,281,35,4.3,13,0.8,230,48,17.0,190,42,5.5,1.3
Patan,Sankhari,7.82,605,405,0,305,43,6.3,17,1.1,250,32,17.0,150,77,7.5,2.7
Porbanadar,Adityana,7.33,925,620,0,439,64,24.0,17,1.5,360,36,24.0,190,146,1.5,4.6
Porbanadar,Advana,7.08,2058,1379,0,927,220,10.0,30,1.0,760,140,97.0,751,174,6.0,2.8
