232,Junagadh,Bhatsimroli,21.22361,70.18333,8.49,895,600,250,12,195,142,55,52.00,0.44,180,52,29,113,1.03,41,3.11
233,Junagadh,Bilkha,21.43546,70.5996,8.26,1355,908,520,0,329,206,95,111.0,0.56,270,52,95,105,0.5,42,2.0
234,Junagadh,Budhecha,21.09583,70.21667,8.27,770,516,300,0,232,99,41,49.0,0.77,190,40,49,58,1.31,13,1.46
235,Junagadh,Chorwad,21.04167,70.21667,7.75,7660,5132,3163,0,98,2779,209,27.0,0.29,80,1014,153,602,2.2,11,4.66
236,Junagadh,Galodar,21.14722,70.275,8.44,1109,743,250,18,183,241,68,26.0,0.29,180,48,32,166,1.61,44,4.56
237,Junagadh,Goraj1,21.18333,70.15417,8.49,597,400,230,12,195,85,29,0.68,0.28,180,40,32,42,4.27,26,1.2
238,Junagadh,Junagadh1,21.51667,70.45833,8.29,845,566,280,0,171,156,59,45.0,0.22,140,52,36,85,2.86,39,2.21
239,Junagadh,Juthal,21.16667,70.26667,8.19,2554,1711,410,0,98,815,155,14.0,0.41,80,112,32,430,24.0,39,9.23
240,Junagadh,Kalej,21.24861,70.05833,7.86,4796,3213,2052,0,122,1702,71,108.0,0.44,100,184,387,276,4.07,21,2.65
241,Junagadh,Kanek,21.03056,70.24167,7.98,3545,2375,1261,0,146,1241,82,16.0,0.16,120,421,51,310,2.45,10,3.8
242,Junagadh,Kewarda,21.26667,70.20833,8.52,1145,767,470,0,256,227,55,31.0,0.2,210,112,46,71,1.87,43,1.42
243,Junagadh,Khambalia1,21.04444,70.19167,8.21,5544,3714,1041,0,159,1886,240,32.0,0.11,130,224,117,926,8.97,16,12.48
244,Junagadh,Khokharda,21.42083,70.31667,8.28,3321,2225,831,0,329,844,235,165.0,0.46,270,72,158,461,1.05,57,6.96
245,Junagadh,Khorada1,21.06389,70.17361,7.54,1229,823,250,0,415,156,59,27.9,0.3,340,48,32,94,168.0,17,2.58
246,Junagadh,Khoras ahir,21.37083,70.33889,7.65,1703,1141,440,0,171,425,110,26.65,0.31,140,120,34,211,1.08,45,4.37
247,Junagadh,Kukaswada,21.05417,70.20833,7.85,1386,929,300,0,281,277,93,26.21,0.92,230,56,39,212,4.53,28,5.32
248,Junagadh,Mendarda1,21.325,70.43333,7.4,1531,1026,701,0,427,262,87,41.9,0.42,350,116,100,68,1.32,56,1.12
249,Junagadh,Patla,21.60833,70.56667,8.1,795,533,310,0,366,71,15,17.1,0.4,300,72,32,54,2.64,49,1.33
250,Junagadh,Prempara,21.3,70.7,7.94,1327,889,550,0,183,248,124,119.2,0.26,150,84,83,85,0.29,59,1.58
251,Junagadh,Seriakhan,21.13333,70.24861,7.91,891,597,260,0,268,142,56,13.71,0.62,220,48,34,99,11.0,32,2.67
252,Junagadh,Shardagram,21.10417,70.15278,7.5,7226,4841,1942,0,122,2538,289,13.52,0.31,100,216,340,925,3.72,30,9.13
253,Junagadh,Sil,21.18556,70.04639,8.11,351,235,170,0,183,21,7,8.0,0.11,150,60,5,7,7.48,14,0.23
254,Kheda,Alina,22.80833,73.05833,7.37,2838,1901,750,0,476,511,231,134.0,0.87,390,84,131,300,6.5,28,4.76
255,Kheda,Alindra,22.70083,72.97667,7.9,920,616,170,0,488,43,32,17.0,0.92,400,32,22,150,0.9,47,5.02
256,Kheda,Boriyavi,22.63556,72.90917,7.98,1080,724,280,0,488,99,26,24.0,0.5,400,52,36,135,19.0,36,3.51
257,Kheda,Dakor,22.7625,73.16944,7.6,2362,1583,520,0,817,383,48,14.0,0.89,670,80,78,330,34.0,56,6.29
258,Kheda,Kalesar,22.72083,73.19167,8.0,1295,868,300,0,671,64,54,11.0,1.29,550,32,54,188,6.8,41,4.72
259,Kheda,Kapadvanj,23.00417,73.09167,7.52,1820,1219,210,0,915,142,27,19.0,1.28,750,48,22,340,12.0,51,10.2
260,Kheda,Kheda,22.7375,72.70417,7.51,5330,3571,1660,0,390,1448,368,9.9,0.5,320,300,221,480,32.0,30,5.12
261,Kheda,Ladvel,22.90833,73.12083,7.64,3670,2459,930,0,366,937,50,4.5,0.41,300,188,112,370,18.0,29,5.28
262,Kheda,Mahudha,22.78333,72.94167,7.7,2450,1642,550,0,817,391,140,3.1,0.71,670,60,97,320,43.0,34,5.93
263,Kheda,Muliyad,22.78306,73.17667,7.68,6728,4508,1400,0,415,1732,440,0.0,0.54,340,284,168,830,75.0,28,9.64
264,Kheda,Shekhupura,22.575,72.625,8.76,3315,2221,340,180,598,440,269,0.0,0.26,790,28,66,470,275.0,41,11.08
265,Kheda,Vanthwadi,22.81927,72.82313,7.63,1164,780,250,0,525,128,28,16.0,0.38,430,80,12,166,18.0,36,4.56
266,Kheda,Viroja,22.54974,72.59091,7.74,1220,817,350,0,403,178,70,0.0,0.6,330,80,36,146,10.0,34,3.39
267,Kutchch,Desalpur,23.7502,70.68102,7.42,768,515,180,0,183,113,70,3.2,0.15,150,40,19,95,10.0,21,3.08
268,Kutchch,Ratanpar Khadir,23.8621,70.3623,7.73,4419,2961,701,0,403,1064,310,13.0,0.78,330,96,112,712,17.0,21,11.7
269,Kutchch,Rapar,23.56689,70.65177,7.6,2942,1971,400,0,281,567,538,33.0,0.93,230,132,17,552,26.0,29,12.0
270,Kutchch,Kuda,23.53444,70.44038,7.35,1464,981,410,0,610,142,25,0.31,1.04,500,104,36,125,18.0,44,2.68
