538,Surat,Paneshwar,8,455,304.85,0,232,21,2.0,33,0.38,190,40,7,130,54,0.98,2.05
539,Surat,Katradevi,7.86,390,261.3,0,195.0,21.0,8.0,18.0,0.31,160,52.0,12.0,180.0,12,0.28,0.4
540,Surat,Juna umarpada,7.95,646,432.82,0,317.0,43.0,9.0,24.0,0.39,260,68.0,34.0,310.0,18,0.17,0.45
541,Surat,Chavada2,7.86,365,244.55,0,134.0,21.0,39.0,33.0,0.35,110,40.0,19.0,180.0,10,0.13,0.33
542,Surat,Sarkui,8.04,430,288.1,0,244.0,21.0,2.0,13.0,0.34,200,52.0,17.0,200.0,18,0.22,0.55
543,Surat,Khervada,7.9,450,301.5,0,195.0,36.0,20.0,28.0,0.27,160,52.0,19.0,210.0,16,1.51,0.49
544,Surat,Mandvi2,8.0,515,345.05,0,220.0,43.0,27.0,15.0,0.27,180,60.0,22.0,240.0,13,0.17,0.36
545,Surat,Moti Chher,8.04,470,314.9,0,232.0,28.0,7.0,13.0,0.28,190,52.0,24.0,230.0,13,0.0,0.37
546,Surat,Jesingpura [sg],7.98,652,436.84,0,281.0,64.0,8.0,29.0,0.28,230,80.0,29.0,320.0,16,0.0,0.38
547,Surat,Uchchhal1,7.97,838,561.46,0,342.0,57.0,11.0,55.0,0.57,281,108.0,19.0,350.0,38,0.94,0.88
548,Surat,Nizar1,8.05,865,579.55,0,329.0,107.0,17.0,42.0,0.36,270,84.0,49.0,410.0,25,0.25,0.54
549,Surat,Sarbhon,8.03,815,546.05,0,342.0,78.0,18.0,29.0,0.36,281,92.0,32.0,360.0,27,0.13,0.62
550,Surat,Allu,7.65,855,572.85,0,390.0,71.0,0.0,16.0,0.0,320,48.0,17.0,190.0,107,15.0,3.38
551,Surat,Valod,8.16,2675,1792.25,0,634.0,419.0,24.0,156.0,0.13,520,48.0,46.0,310.0,400,17.0,9.88
552,Surat,Kelkui,8.03,1173,785.91,0,586.0,85.0,8.0,58.0,0.1,481,72.0,36.0,330.0,104,65.0,2.48
553,Surat,Bedchit,8.36,995,666.65,48,354.0,99.0,3.0,20.0,0.23,370,104.0,19.0,340.0,84,5.75,1.97
554,Surat,Vaheval,8.25,1435,961.45,0,708.0,92.0,10.0,72.0,1.07,581,28.0,44.0,250.0,245,2.13,6.74
555,Surat,Vyara1,7.66,989,662.63,0,378.0,107.0,10.0,45.0,0.57,310,104.0,34.0,400.0,51,1.5,1.11
556,Surendranagar,Dhandhalpur 1,7.79,865,580.0,0,305.0,78.0,9.2,26.0,0.46,250,44.0,32.0,240.0,72,4.9,2.0
557,Surendranagar,Kherva,7.63,1473,987.0,0,171.0,297.78,0.72,169.0,0.7,140,68.0,27.0,280.0,220,6.0,5.7
558,Surendranagar,Moti Moladi,7.56,9627,6450.0,0,232.0,2921.0,170.0,550.0,0.73,190,673.0,666.0,4424.0,342,3.4,2.2
559,Surendranagar,Muli,7.95,5506,3689.02,0,561.0,1489.0,55.0,9.8,3.6,460,152.0,109.0,831.0,775,2.8,11.7
560,Surendranagar,Bajana,7.91,854,572.18,0,281.0,77.99,2.4,69.0,0.54,230,64.0,10.0,200.0,89,4.7,2.7
561,Surendranagar,Thangadh,7.38,5537,3710.0,0,281.0,1305.0,80.0,600.0,0.22,230,385.0,85.0,1311.0,612,1.4,7.4
562,Surendranagar,Surendranagar,7.99,1518,1017.06,0,342.0,199.0,14.0,249.0,0.8,280,40.0,54.0,320.0,222,0.12,5.4
563,Surendranagar,Anindra,7.42,464,311.0,0,171.0,21.0,3.1,39.0,0.77,140,48.0,7.3,150.0,30,5.9,1.1
564,Surendranagar,Sara,7.44,2346,1572.0,0,244.0,539.0,17.0,200.0,1.1,200,100.0,39.0,410.0,327,3.1,7.0
565,Surendranagar,Jhinjhuvada,7.52,900,603.0,0,427.0,64.0,1.6,33.0,0.74,350,52.0,32.0,260.0,85,20.0,2.3
566,Surendranagar,Sudamba,7.86,3022,2025.0,0,390.0,546.0,207.0,255.0,0.76,320,261.0,85.0,1001.0,211,3.3,2.9
567,Surendranagar,Baman Bor,7.5,1458,977.0,0,366.06,177.0,85.0,138.0,0.73,300,152.0,44.0,560.448,79,1.6,1.5
568,Surendranagar,Lakhtar,7.63,830,556.0,0,353.858,71.0,2.7,39.0,2.1,290,64.0,15.0,220.176,89,9.4,2.6
569,Surendranagar,Tarnetar,7.54,4522,3030.0,0,292.848,1170.0,12.0,378.0,0.84,240,156.0,83.0,730.584,674,4.6,10.8
570,Surendranagar,Dhangadhara,7.58,2304,1544.0,0,280.646,383.0,5.9,410.0,0.57,230,208.0,66.0,790.632,168,7.4,2.6
571,Surendranagar,Shiyani,7.81,1920,1286.0,0,244.04,383.0,1.0,255.0,0.36,200,96.0,29.0,360.288,276,6.4,6.3
572,Surendranagar,Visawadi,7.24,4205,2817.0,0,219.636,1262.0,13.0,163.0,0.31,180,393.0,158.0,1631.3,195,28.0,2.1
573,Surendranagar,Sarla,7.49,2095,1404.0,0,512.484,369.0,32.0,54.0,1.8,420,148.0,61.0,620.496,170,55.0,3.0
574,Surendranagar,Dhama,8.05,3350,2245.0,0,488.08,510.0,135.0,430.0,2.4,400,96.0,85.0,590.472,408,182.0,7.3
575,Vadodara,ONGC,8.59,3301,2211.67,72,683.0,596.0,1.7,140.0,1.5,680,20.04,77.824,370.0,587,1.5,13.27
576,Vadodara,Kevda Bag,7.6,700,469.0,0,329.0,50.0,7.1,26.0,0.79,270,32.064,19.456,160.0,92,9.8,3.16
