299,Junagadh,Sil,7.59,700,469,0,232,78,22,29,0.22,190,84,15,270,36,1.08,0.95
300,Junagadh,Sil_ Bandar,7.61,13506,9049.02,0,793,4106,5.0,213,0.19,650,224,314,1850,2192,70.34,22.16
301,Junagadh,Vadal,7.76,1540,1031.8,0,317,262,75.0,76,0.32,260,60,95,540,96,1.94,1.8
302,Junagadh,Vanthali II,7.78,2000,1340.0,0,659,245,40.0,75,0.63,541,40,90,470,242,0.46,4.85
303,Junagadh,Jetalvad,8.15,769,515.0,0,183,99,76.0,53,0.1,150,28,58,310,51,0.39,1.26
304,Junagadh,Mandawad,8.22,760,509.0,0,220,135,3.1,44,0.17,180,36,49,290,57,1.9,1.46
305,Junagadh,Prempara,8.2,952,638.0,0,207,121,92.0,98,0.28,170,60,56,380,55,0.54,1.23
306,Junagadh,KasiaNaka Checkpost,7.9,696,466.0,0,342,50,2.2,33,0.19,280,52,39,290,44,0.16,1.12
307,Junagadh,Ajotha,7.72,1563,1047.0,0,220,376,41.0,80,0.39,180,100,61,500,138,1.6,2.68
308,Junagadh,Govindpura2,7.37,667,447.0,0,281,71,20.0,19,0.53,230,76,22,280,38,1.5,0.99
309,Junagadh,Moraj,7.76,1068,716.0,0,159,262,15.0,37,0.93,130,76,15,250,130,0.32,3.57
310,Junagadh,Talala1,7.68,758,508.0,0,329,78,14.0,26,0.26,270,56,32,270,67,1.0,1.77
311,Junagadh,Jambur(madhapar),7.74,748,501.0,0,329,78,6.7,24,0.23,270,60,36,300,50,0.88,1.26
312,Junagadh,AmverVelnes,7.99,615,412.0,0,281,43,7.5,41,0.28,230,68,22,260,35,1.1,0.94
313,Junagadh,Jamvala1,7.83,478,320.0,0,220,43,5.9,17,0.34,180,44,19,190,34,0.35,1.07
314,Junagadh,Bhimdeval,7.72,1030,690.0,0,329,135,44.0,60,0.59,270,80,34,340,90,2.6,2.12
315,Junagadh,Prasli,7.75,979,656.0,0,256,142,42.0,51,1.2,210,68,19,250,91,35.0,2.5
316,Junagadh,Kodinar1,7.82,2188,1466.0,0,305,581,44.0,87,0.8,250,104,100,671,230,0.93,3.86
317,Junagadh,Kesariyaji,7.84,1083,726.0,0,256,177,50.0,52,0.77,210,84,24,310,108,3.8,2.67
318,Junagadh,Una2,8.13,2965,1987.0,0,708,525,41.0,195,2.2,580,72,97,580,469,2.8,8.47
319,Junagadh,Kansari,7.67,1468,984.0,0,415,199,132.0,71,0.77,340,104,44,440,152,1.9,3.15
320,Junagadh,Jargla Jargli,8.07,570,382.0,0,268,50,2.5,21,0.34,220,76,12,240,32,0.42,0.9
321,Junagadh,Girgadhada,7.84,832,557.0,0,342,71,47.0,33,0.28,280,72,41,350,51,0.66,1.19
322,Junagadh,Dhokadva,8.21,721,483.0,0,354,50,3.5,23,0.22,290,44,49,310,40,2.0,0.99
323,Junagadh,Sametar,8.18,396,265.0,0,195,28,1.6,15,0.26,160,36,19,170,22,1.6,0.73
324,Kachchh,Rapar,7.9,3832,2567.44,0,305,710,44.0,731,1.07,250,244,114,1080,363,46.0,4.8
325,Kachchh,Lilpar,7.75,8480,5681.6,0,342,1882,60.0,1635,1.68,281,480,292,2400,1000,50.0,8.87
326,Kachchh,Desalpar,7.15,3560,2385.2,0,268,767,43.0,359,0.84,220,152,102,800,368,42.0,5.66
327,Kachchh,Ratanpur (Khadir),7.7,4410,2954.7,0,403,1172,1.0,228,1.01,331,116,109,740,608,18.0,9.72
328,Kachchh,Kuda,7.38,1626,1089.42,0,671,178,18.0,40,2.33,550,128,39,480,140,32.0,2.78
329,Kachchh,Kharoi,7.45,2300,1541.0,0,305,497,1.0,166,0.35,250,168,109,870,152,6.9,2.23
330,Kachchh,Sedat,7.92,782,523.94,0,268,107,0.0,42,0.19,220,60,44,330,48,3.6,1.15
331,Kachchh,Sukhpar,7.58,10550,7068.5,0,281,2982,175.0,2400,1.63,230,580,304,2700,1778,9.0,15.0
332,Kachchh,Bhuj,7.46,1302,872.34,0,281,234,22.0,171,0.68,230,132,34,470,125,14.0,2.51
333,Kachchh,Haboi,7.5,1641,1099.47,0,317,256,15.0,210,1.46,260,96,75,550,150,16.0,2.78
334,Kachchh,Lodai,7.45,4680,3135.6,0,390,873,4.0,867,0.92,320,200,146,1100,541,33.0,7.09
335,Kachchh,Khavda,7.87,2632,1763.44,0,329,511,2.0,235,0.55,270,116,71,580,318,21.0,5.74
336,Kachchh,Devisar,7.62,5480,3671.6,0,281,1456,16.0,351,2.85,230,344,156,1500,447,88.0,5.02
337,Kachchh,Ugardi,7.87,7730,5179.1,0,390,2095,42.0,846,0.65,320,228,195,1370,1184,7.4,13.9
