179,Dohad,Dahod2,7.97,1771,1186.57,0,342,291,76,43,2.3,281,28,90,440,160,2.27,3.32
180,Dohad,Dadhela,8.16,712,477.04,0,232,64,30.0,38,1.26,190,36.0,41.0,260,43,4.36,1.16
181,Daman,Warkund,8.08,676,452.92,0,293,71,2.0,22,0.77,240,36.0,34.0,230,65,0.5,1.87
182,Daman,Dalwada,8.14,688,460.96,0,293,64,15.0,34,0.31,240,48.0,36.0,270,50,3.8,1.33
183,Dangs-Ahwa,Mehskatri,7.73,516,345.72,0,281,21,3.0,18,0.2,230,68.0,15.0,230,23,0.34,0.66
184,Dangs-Ahwa,Kalibel,8.09,695,465.65,0,305,50,3.0,69,0.52,250,64.0,32.0,290,45,0.55,1.14
185,Dangs-Ahwa,Sodmal,8.25,714,478.38,0,366,36,11.0,27,0.94,300,40.0,46.0,290,48,0.22,1.23
186,Dangs-Ahwa,Bardipada,8.21,2590,1735.3,0,598,483,15.0,170,0.86,490,56.0,56.0,370,459,2.07,10.0
187,Dangs-Ahwa,Mahal,8.24,1028,688.76,0,390,107,2.0,65,1.14,320,36.0,39.0,250,125,2.37,3.44
188,Dangs-Ahwa,Subir,8.14,1045,700.15,0,549,64,3.0,43,0.51,450,72.0,49.0,380,85,2.64,1.9
189,Dangs-Ahwa,Ghubita,7.73,925,619.75,0,268,149,1.0,30,0.0,220,76.0,24.0,290,67,7.1,1.7
190,Dangs-Ahwa,Ahwa1,8.13,1130,757.1,0,451,128,18.0,60,0.0,370,40.0,61.0,350,101,20.0,2.34
191,Dangs-Ahwa,Umberpada,8.34,1028,688.76,48,427,57,16.0,33,0.35,430,40.0,63.0,360,97,0.64,2.21
192,Dangs-Ahwa,Chichpada,7.8,1629,1091.43,0,659,199,36.0,45,1.12,541,104.0,63.0,520,175,7.5,3.34
193,Dangs-Ahwa,Dhumkhal,7.81,872,584.24,0,403,64,17.0,33,0.47,331,76.0,41.0,360,50,0.5,1.15
194,Dangs-Ahwa,Jakana,8.1,940,629.8,0,403,107,12.0,45,0.31,331,112.0,41.0,450,31,0.85,0.64
195,Dangs-Ahwa,Malegaon,8.27,746,499.82,0,159,135,2.0,35,0.23,130,48.0,22.0,210,70,0.64,2.1
196,Dangs-Ahwa,Baripada,7.12,1080,723.6,0,317,121,100.0,84,0.5,260,68.0,56.0,400,85,1.15,1.84
197,Dangs-Ahwa,Chikhli,8.1,542,363.14,0,232,43,19.0,31,0.22,190,64.0,19.0,240,28,0.45,0.78
198,Dangs-Ahwa,Aherdi,8.01,685,458.95,0,317,43,9.0,33,0.39,260,60.0,34.0,290,38,1.92,1.02
199,Dangs-Ahwa,Nana pada,7.95,706,473.02,0,244,92,24.0,43,0.27,200,64.0,36.0,310,36,0.25,0.89
200,Dangs-Ahwa,Sakarpatal,7.91,655,438.85,0,281,43,43.0,36,0.34,230,48.0,29.0,240,62,2.07,1.77
201,Dangs-Ahwa,Jamalpada,8.15,929,622.43,0,329,142,1.0,43,0.85,270,48.0,46.0,310,93,1.36,2.3
202,Dangs-Ahwa,Waghai,7.85,1550,1038.5,0,171,376,18.0,140,0.3,140,136.0,54.0,560,115,0.92,2.11
203,Dangs-Ahwa,Chinchnogaotha,7.82,1063,712.21,0,476,92,32.0,30,0.57,390,72.0,51.0,390,87,8.33,1.91
204,Dangs-Ahwa,Nadak khadi,8.27,1084,726.28,0,305,135,60.0,60,0.8,250,40.0,66.0,370,97,0.34,2.19
205,Dangs-Ahwa,Bori Goatha 1,8.17,628,420.76,0,354,28,4.0,13,0.14,290,44.0,41.0,280,24,0.83,0.63
206,Dangs-Ahwa,Vanzat Amba,7.43,655,438.85,0,232,78,15.0,35,0.43,190,56.0,27.0,250,50,2.5,1.37
207,Diu,Jalawadi,7.88,10250,6868.0,0,281,3545,1.1,118,0.31,230,569.136,357.504,2892,1082,52.0,8.75
208,Diu,Moiwachawadi,7.98,4940,3310.0,0,378,1205,127.0,322,0.62,310,196.392,172.672,1201,538,64.0,6.75
209,Diu,Gomtimata,8.19,3468,2324.0,0,610,709,104.0,189,0.64,500,68.0,116.736,651,508,39.0,8.66
210,Gandhinagar,Paliya,7.41,2460,1648.0,0,598,362,107.0,109,1.4,490,88.0,117.0,701,250,3.5,4.1
211,Gir Somnath,Ankolwadi,7.2,1111,744.37,0,488,85,8.0,30,0.27,400,68.0,49.0,370,85,0.88,1.92
212,Jamnagar,Amaliya Chokdi,7.04,3021,2024.07,0,366,780,13.0,112,2.3,300,140.0,122.0,850,299,7.19,4.46
213,Jamnagar,Ambardi,7.43,1920,1286.4,0,464,298,86.0,84,1.3,381,80.0,77.0,515,204,2.16,3.91
214,Jamnagar,Amran1,6.64,478,320.26,0,134,78,3.0,13,0.62,110,24.0,22.0,150,41,4.79,1.46
215,Jamnagar,Aramda or Arambhada,7.47,2350,1574.5,0,549,426,5.0,110,4.3,450,48.0,46.0,310,370,31.17,9.14
216,Jamnagar,Balwa,7.26,1425,954.75,0,342,191,114.0,75,0.25,281,136.0,54.0,560,68,0.36,1.25
217,Jamnagar,Bangour  Choukdi,7.27,755,505.85,0,183,78,84.0,45,0.27,150,72.0,27.0,290,40,0.56,1.02
