Porbanadar,Bakhrala,7.00,1911,1280,0,415,319,113,64,0.63,340,88,54,440,250,7.5,5.2
Porbanadar,Balej,7.26,13090,8770,0,354,4098,46.0,341.0,0.26,290,417,328,2392,1792.0,148.0,16.0
Porbanadar,Bhavpura,7.57,5642,3780,0,244,1491,34.0,183.0,0.29,200,360,109,1350,607.0,75.0,7.2
Porbanadar,Degam,7.04,7873,5275,0,183,2379,53.0,107.0,0.56,150,700,158,2400,689.0,53.0,6.1
Porbanadar,Kadegi,7.02,7622,5107,0,488,2070,1.4,351.0,0.74,400,192,156,1121,1275.0,6.2,17.0
Porbanadar,Kandorna Rana,6.98,3255,2181,0,317,766,57.0,160.0,2.35,260,128,73,620,452.0,3.0,7.9
Porbanadar,Khambodar,7.5,387,259,0,159,28,6.7,17.0,0.41,130,40,10,140,25.0,4.2,0.9
Porbanadar,Kolikhada,7.56,1778,1191,0,720,184,28.0,41.0,5.0,590,20,19,130,370.0,1.2,14.0
Porbanadar,Kuchhadi,7.63,6927,4641,0,342,1917,6.9,350.0,0.7,280,80,109,650,1310.0,97.0,22.3
Porbanadar,Kutiyana,7.25,5830,3906,0,378,1439,148.0,416.0,1.7,310,236,170,1291,766.0,58.0,9.3
Porbanadar,Mocha,7.11,9800,6566,0,342,3035,16.0,267.0,0.04,280,453,109,1581,1528.0,26.0,17.0
Porbanadar,Mojiwana,7.18,7021,4704,0,244,2024,32.0,350.0,0.41,200,460,207,2000,774.0,1.8,7.5
Porbanadar,Odadar,7.04,13200,8844,0,268,4467,6.4,62.0,1.4,220,192,384,2062,2098.0,65.0,20.0
Porbanadar,Palkhada,7.48,4525,3032,0,354,959,214.0,274.0,0.38,290,260,85,1000,542.0,43.0,7.5
Porbanadar,Porbandar,7.15,1914,1282,0,537,298,4.3,109.0,0.57,440,40,49,300,320.0,24.0,8.0
Porbanadar,Ranavav,7.35,767,514,0,293,71,16.0,22.0,0.86,240,60,10,190,87.0,1.1,2.7
Porbanadar,Ratadi,7.92,4248,2846,0,549,888,30.0,310.0,1.2,450,100,36,400,824.0,7.4,17.9
Porbanadar,Ratiya,7.22,3199,2143,0,390,744,137.0,94.0,0.39,320,152,46,570,400.0,145.0,7.3
Porbanadar,Simar,7.26,377,253,0,195,28,1.4,9.6,0.24,160,32,15,140,29.0,1.9,1.1
Porbanadar,Tukada,6.98,785,526,0,293,92,9.6,17.0,0.42,240,72,15,240,55.0,42.0,1.5
Porbanadar,Visavada,7.48,5970,4000,0,268,1811,32.0,280.0,1.29,220,420,24,1150,841.0,75.0,10.8
Rajkot,Amarnagar,8.13,14430,9668,0,610,4544,2.5,654.8,0.81,500,180,766,3600,1900.0,3.1,13.8
Rajkot,Bhada Jodiya,7.67,1698,1138,0,73,462,5.8,63.0,0.42,60,108,29,390,184.0,2.0,4.1
Rajkot,Bhadla,7.82,3407,2283,0,122,923,28.0,183.0,0.42,100,176,112,900,275.0,3.7,4.0
Rajkot,Bhalgam,7.75,508,340,0,171,99,11.0,0.0,0.39,140,40,27,210,32.0,2.01,0.9
Rajkot,Chhatar,8.29,619,415,0,293,71,16.0,43.0,0.75,240,76,10,230,70.0,0.38,2.0
Rajkot,Chordi,7.86,2490,1668,0,73,653,54.0,66.0,0.25,60,224,68,840,118.5,1.18,1.8
Rajkot,Dadiya,8.03,507,340,0,183,43,38.0,29.0,0.52,150,44,19,190,42.0,0.81,1.3
Rajkot,Dhorajee,7.97,541,362,0,171,85,2.8,30.0,0.37,140,32,29,200,46.0,3.6,1.4
Rajkot,Ganod,7.86,5660,3792,0,427,1243,36.0,700.0,3.5,350,100,134,800,936.0,0.61,14.4
Rajkot,Gogavadar,8.19,969,649,0,281,114,46.0,67.0,0.51,230,68,36,320,90.0,2.05,2.2
Rajkot,Hadmatiya,8.04,982,658,0,256,135,30.0,85.0,0.67,210,48,51,330,95.0,0.8,2.3
Rajkot,Halenda,8.21,1323,886,0,415,234,15.0,56.0,0.49,340,68,83,510,102.0,2.4,2.0
Rajkot,Jasapar,7.82,1265,848,0,378,185,34.0,83.0,0.65,310,104,78,580,62.0,3.2,1.1
Rajkot,Jasdan,8.03,1649,1105,0,256,320,54.0,76.0,0.34,210,64,107,600,102.5,1.6,1.8
Rajkot,Jetpur Pithad,8.13,573,384,0,220,78,5.3,26.0,0.23,180,28,34,210,50.0,4.3,1.5
