Junagadh,Una,7.96,2592,1737,0,647,412,82,16,1.6,530,56,36,580,281,3.8,42.0
Jundagadh,Bantva,7.35,2943,1972,0,512,596,22.0,258.0,0.66,420,60,49.0,350,580,2.0,13.0
Kachchh,Bambhdai,7.45,9253,6200,0,305,2694,5.5,640.0,0.9,250,269,209.0,1531,1340,6.1,14.9
Kachchh,Bhadreshwar,7.83,3486,2336,0,561,808,89.0,16.0,1.2,460,244,122.0,1111,218,23.0,2.8
Kachchh,Bhuj,7.42,929,622,0,293,106,13.0,106.0,0.72,240,100,19.0,330,72,11.0,1.7
Kachchh,Desalpar,8.08,3894,2609,0,354,830,19.0,390.0,0.39,290,144,100.0,771,453,37.0,7.1
Kachchh,Devisar,7.68,3202,2145,0,281,837,28.0,204.0,2.5,230,208,112.0,981,229,83.0,3.2
Kachchh,Haboi,7.68,1351,905,0,268,227,5.8,140.0,1.5,220,72,44.0,360,140,8.7,3.2
Kachchh,Kharai,7.66,6328,4240,0,451,1546,8.6,810.0,0.36,370,240,199.0,1421,950,21.0,11.0
Kachchh,Kharoi,7.65,1230,824,0,293,248,0.77,66.0,0.41,240,60,71.0,440,88,5.0,1.8
Kachchh,Khavda,7.35,5591,3746,0,268,1418,41.0,548.0,0.33,220,232,102.0,1001,775,26.0,10.7
Kachchh,Kotaya,8.19,1358,910,0,427,191,26.0,54.0,2.5,350,24,36.0,210,215,0.79,6.5
Kachchh,Kothara,7.95,4044,2709,0,451,1021,19.0,205.0,0.31,370,232,41.0,751,510,48.0,8.1
Kachchh,Lakhpat,7.24,3443,2307,0,293,915,3.9,146.0,0.58,240,184,119.0,951,293,6.3,4.1
Kachchh,Lilpar,7.98,4890,3276,0,256,950,46.0,900.0,1.6,210,200,122.0,1001,630,33.0,8.7
Kachchh,Lodai,7.63,3579,2398,0,305,645,25.0,592.0,1.1,250,172,100.0,841,392,22.0,5.9
Kachchh,Luni,7.98,4069,2726,0,805,851,54.0,66.0,0.56,660,128,58.0,560,576,37.0,10.6
Kachchh,Mata Na Madh,7.88,1184,793,0,207,213,18.0,107.0,0.84,170,84,22.0,300,122,6.5,3.1
Kachchh,Moticher,7.85,1000,670,0,268,191,4.7,4.0,0.22,220,76,34.0,330,57,19.0,1.4
Kachchh,Naliya,8.23,1655,1109,0,537,241,22.0,64.0,0.96,440,36,4.9,110,330,3.5,13.7
Kachchh,Rapar,7.63,3976,2664,0,256,744,47.0,720.0,0.96,210,204,124.0,1021,405,43.0,5.5
Kachchh,Ratanpur Kahdir,7.79,4300,2881,0,342,1049,5.7,309.0,1.6,280,84,105.0,641,614,17.0,10.6
Kachchh,Samkhiari,7.66,6156,4125,0,488,1546,210.0,325.0,3.8,400,112,214.0,1161,830,17.0,10.6
Kachchh,Sedat,7.76,840,563,0,281,92,1.3,45.0,0.28,230,72,29.0,300,52,3.4,1.3
Kachchh,Shinaya,7.72,5704,3822,0,293,1546,1.5,309.0,0.99,240,100,92.0,631,905,6.4,15.7
Kachchh,Sukhpar,7.32,8315,5571,0,232,2056,50.0,1220.0,2.8,190,429,199.0,1892,1130,6.9,11.3
Kachchh,Tera,8.18,4218,2826,0,1025,581,81.0,390.0,10.0,840,36,39.0,250,915,5.2,25.2
Kachchh,Vinjhan,7.74,5048,3382,0,281,1333,3.1,307.0,1.5,230,140,134.0,901,650,11.0,9.4
Kheda,Alina,7.88,3150,2111,0,476,561,170.0,272.0,0.78,390,24,185.0,820,363,8.3,26.2
Kheda,Alindra,8.24,690,462,0,366,21,6.0,24.0,0.66,300,32,41.0,250,56,10.0,17.0
Kheda,Balasinor1,7.08,665,446,0,220,85,12.0,38.0,0.24,180,64,19.0,240,46,0.31,1.3
Kheda,Juna vasadra,7.62,1469,984,0,207,291,65.0,101.0,0.62,170,116,78.0,610,67,1.3,1.2
Kheda,Kalesar,8.42,1224,820,72,500,64,13.0,44.0,1.3,410,28,54.0,290,179,0.66,4.6
Kheda,Mahudha,8.27,2366,1585,0,586,419,9.0,100.0,0.67,480,20,114.0,520,300,31.0,21.2
Kheda,Muliyad,7.43,11160,7477,0,232,3621,28.0,420.0,0.48,190,260,547.0,2900,1500,37.0,53.9
Mahesana,Asjol,8.23,815,546,0,451,36,70.0,2.35,0.5,370,120,22.0,390,31,28.0,0.7
