Bhavnagar,Talaja,7.87,1986,1331,0,195,497,70,106,0.64,160,76,124,700,156,0.80,27.3
Bhavnagar,Tatum,7.92,3247,2175,0,305,710,136.0,206,0.45,250,200,78.0,820,370,3.0,40.4
Bhavnagar,Thardera,7.97,2769,1855,0,366,454,269.0,170,0.47,300,136,151.0,960,196,2.9,34.0
Bhavnagar,Vadal,7.71,1067,715,0,342,128,18.0,50,0.36,280,44,72.0,410,53,0.5,21.0
Bhavnagar,Vavdi,8.1,773,518,0,366,71,30.0,21,0.41,300,36,49.0,290,71,0.9,18.0
Daman,Jampor,7.99,1072,718,0,329,163,18.0,50,0.17,270,64,66.0,430,63,24.0,23.0
Daman,Khariwad daman,7.87,482,323,0,244,50,13.0,12,0.35,200,44,15.0,170,57,9.5,19.1
Daman,Manwad,7.98,616,413,0,268,57,11.0,50,0.0,220,40,36.0,250,50,1.7,18.1
Daman,Warkund,7.85,1715,1149,0,403,305,51.0,82,0.67,330,60,136.0,710,109,1.2,26.5
Diu,Gomtimata,8.16,2157,1445,0,598,305,104.0,107,0.64,490,48,85.0,470,309,6.2,22.2
Dohad,Badpa,8.17,970,650,0,427,92,3.0,42,4.6,350,32,10.0,120,185,1.2,7.3
Dohad,Dadhela,7.79,784,525,0,366,64,33.0,38,1.3,300,24,61.0,310,65,4.9,17.3
Dohad,Dahod Urban-1,7.72,576,386,0,220,35,37.0,26,1.4,180,56,17.0,210,40,0.58,1.2
Dohad,Dahod Urban-2,7.85,1909,1279,0,378,291,185.0,115,3.5,310,76,83.0,530,215,3.8,4.1
Dohad,Dahod Urban-3,7.78,1414,947,0,305,184,110.0,135,0.5,250,60,46.0,340,185,3.0,4.4
Dohad,Dahod2,7.89,1530,1025,0,451,220,28.0,76,2.2,370,48,49.0,320,225,2.0,5.5
Dohad,Garbara,7.86,6888,4615,0,525,1312,795.0,440,6.5,430,104,231.0,1211,1048,26.0,13.1
Dohad,Kanjetha,8.02,692,464,0,293,50,14.0,29,0.73,240,40,27.0,210,66,2.8,2.0
Dohad,Khandania,7.82,510,342,0,256,21,16.0,18,3.0,210,40,22.0,190,43,0.97,1.4
Dohad,Limbdi,7.86,776,520,0,281,106,1.1,26,1.0,230,40,29.0,220,85,4.9,2.5
Dohad,Mirakhedi,7.76,835,559,0,293,71,74.0,37,1.04,240,96,24.0,340,52,0.61,1.2
Dohad,Panchwada,7.99,759,509,0,329,57,34.0,25,1.5,270,24,46.0,250,77,4.1,2.1
Dohad,Sarsava,7.84,655,439,0,329,35,3.0,20,0.57,270,68,12.0,220,52,3.5,1.5
Dohad,Sukhsar,7.82,682,457,0,268,57,56.0,27,0.76,220,56,17.0,210,69,1.6,2.1
Dohad,Thada,7.85,395,265,0,171,35,7.9,19,0.46,140,40,15.0,160,25,3.1,0.9
Dohad,Tokarba,7.84,1280,858,0,525,163,9.1,27,0.85,430,188,32.0,600,47,6.0,0.8
Dohad,Varamkheda,7.97,465,312,0,220,35,13.0,15,0.65,180,44,15.0,170,38,3.4,1.3
Gandhinagar,Paliya,8.32,2434,1631,84,464,327,113.0,131,1.3,520,64,129.0,690,240,1.55,4.0
Jamnagar,Amaliya Chokari,7.86,3486,2336,0,488,788,14.0,131,0.78,400,160,146.0,1000,346,5.7,4.8
Jamnagar,Ambardi,7.74,1459,978,0,464,185,55.0,88,0.62,380,68,61.0,420,171,1.9,3.6
Jamnagar,Amran,8.31,1020,683,36,317,92,3.1,73,0.85,320,40,7.3,130,176,4.1,6.7
Jamnagar,Aramda,8.13,1325,888,0,403,192,2.6,113,2.2,330,60,12.0,200,240,17.0,7.4
Jamnagar,Balva,7.63,1239,830,0,476,170,22.0,34,0.3,390,132,41.0,500,84,3.7,1.6
Jamnagar,Bed,7.41,2060,1380,0,317,341,197.0,152,0.14,260,128,54.0,540,220,1.8,4.1
Jamnagar,Bhadthar,6.89,563,377,0,268,35,15.0,15,0.41,220,36,17.0,160,65,2.4,2.2
Jamnagar,Bhanvad,7.73,1113,746,0,464,85,16.0,51,0.42,380,100,39.0,410,80,1.5,1.7
