Jamnagar,Changa,7.64,1543,1034,0,281,277,81,101,0.03,230,132,58,570,99,0.69,1.8
Jamnagar,Dhrol,7.93,2158,1446,0,634,327,0.02,142.0,0.61,520,84,88.0,570,235,3.1,4.3
Jamnagar,Dwarka,7.55,3510,2352,0,427,724,101.0,227.0,0.25,350,120,61.0,550,550,38.0,10.2
Jamnagar,Govardhanpur,8.05,990,663,0,329,163,3.9,27.0,0.52,270,32,24.0,180,159,2.8,5.1
Jamnagar,Hadiyana,7.52,14380,9635,0,281,4622,2.0,339.0,0.46,230,1840,24.0,4700,1300,2.9,8.2
Jamnagar,Haripar,7.28,1300,871,0,598,92,5.0,25.0,1.3,490,96,41.0,410,111,16.0,2.4
Jamnagar,Jamdudhai,8.22,934,626,0,268,143,2.6,48.0,0.33,220,32,10.0,120,160,2.6,6.4
Jamnagar,Jamnagar,7.96,853,572,0,305,99,3.5,47.0,0.26,250,52,19.0,210,106,0.91,3.2
Jamnagar,Jodiya,7.98,7025,4707,0,329,1820,141.0,430.0,0.84,270,276,221.0,1600,874,1.4,9.5
Jamnagar,Juvanpur,7.97,3321,2225,0,439,753,53.0,187.0,0.3,360,60,158.0,800,392,4.5,6.0
Jamnagar,Kalavad,8.11,1510,1012,0,610,163,78.0,50.0,0.47,500,104,44.0,440,155,7.4,3.2
Jamnagar,Khirsara,7.18,3105,2080,0,439,709,36.0,195.0,0.34,360,224,85.0,911,300,5.6,4.3
Jamnagar,Kuvadiya,7.73,1281,858,0,256,249,42.0,52.0,0.17,210,108,41.0,440,94,0.35,2.0
Jamnagar,Lalpur,7.89,1482,993,0,366,227,61.0,83.0,0.28,300,76,56.0,420,171,0.57,3.6
Jamnagar,Lambha,7.51,4786,3207,0,378,980,25.0,450.0,0.56,310,160,158.0,1050,624,1.8,8.4
Jamnagar,Modpar,7.39,1094,733,0,390,142,22.0,24.0,0.51,320,72,19.0,260,154,2.6,4.2
Jamnagar,Mojap,8.0,7076,4741,0,549,1811,12.0,343.0,1.5,450,160,170.0,1100,1042,167.0,13.7
Jamnagar,Mota Gop,7.92,679,455,0,171,135,20.0,25.0,0.21,140,40,29.0,220,70,1.0,2.1
Jamnagar,Mota Kalvad,7.82,1675,1122,0,256,348,105.0,54.0,0.33,210,148,63.0,630,105,0.0,1.8
Jamnagar,Moti Matli,7.81,705,472,0,220,107,6.3,32.0,0.3,180,44,22.0,200,82,2.9,2.5
Jamnagar,Nikava,8.03,888,595,0,378,78,70.0,20.0,0.38,310,52,32.0,260,102,8.6,2.8
Jamnagar,Pindara,7.81,711,476,0,195,114,0.94,53.0,0.84,160,52,15.0,190,78,5.6,2.4
Jamnagar,Raval,7.22,2531,1696,0,439,532,32.0,79.0,0.24,360,148,58.0,610,303,0.62,5.3
Jamnagar,Salaya,7.96,781,523,0,293,85,38.0,38.0,0.14,240,48,27.0,230,90,7.3,2.6
Jamnagar,Samlasar,7.81,13680,9166,0,525,4118,6.8,357.0,7.0,430,420,450.0,2900,2013,12.0,16.3
Jamnagar,Seth Vadla,7.45,1396,935,0,342,199,92.0,82.0,0.23,280,92,66.0,500,107,0.4,2.1
Jamnagar,Toda,7.65,740,496,0,220,71,66.0,49.0,0.35,180,60,4.9,170,97,1.1,3.2
Jamnagar,Vadtara,7.83,809,542,0,378,71,25.0,40.0,0.24,310,72,24.0,280,89,0.95,2.3
Jamnagar,Varvala,7.41,5378,3603,0,378,1456,19.0,49.0,0.67,310,280,207.0,1550,501,8.3,5.5
Jamnagar,Vijarkhi,8.06,556,373,0,268,36,1.9,21.0,0.47,220,32,10.0,120,74,0.23,2.9
Jamnagar,Vinjhalpar,7.8,1924,1289,0,427,355,69.0,134.0,0.11,350,112,83.0,620,173,20.0,3.0
Junagadh,Alwani,7.73,905,606,0,476,57,1.3,6.0,0.18,390,40,69.0,360,60,1.0,18.8
Junagadh,Amervel Nes,7.9,705,472,0,390,50,3.5,12.0,0.22,320,68,29.0,290,55,3.0,23.4
Junagadh,Bamanvada,7.02,4173,2796,0,159,1333,59.0,45.0,0.14,130,481,61.0,1451,255,5.3,2.9
Junagadh,Bhimdeval,7.62,1031,691,0,317,135,38.0,40.0,0.84,260,64,27.0,270,115,2.5,22.6
Junagadh,Bilkha,7.78,2010,1347,0,525,284,133.0,133.0,0.67,430,96,136.0,801,129,1.3,2.0
