432,Rajkot,Bhada Jaliya,21.65889,70.33694,7.92,1333,893,180,0,537,170,35,22.00,0.55,440,36,22,240,0.50,49,7.78
433,Rajkot,Patan Vav,21.65898,70.3372,8.15,885,593,320,0,378,85,26,21.0,0.32,310,108,12,67,20.0,49,1.63
434,Rajkot,Upleta,21.72944,70.25194,8.37,2424,1624,150,60,635,454,39,37.0,2.4,620,24,22,523,0.74,40,18.57
435,Rajkot,Ganod,21.68861,70.16917,7.88,6088,4079,851,0,329,1453,940,36.0,2.4,270,156,112,1116,0.48,44,16.64
436,Rajkot,Dhoraji 1,21.76333,70.46583,7.82,1662,1114,711,0,207,376,65,96.0,0.31,170,168,71,80,0.5,57,1.31
437,Rajkot,Taravada,21.80611,70.47889,7.69,2452,1643,1081,0,159,539,140,277.0,0.26,130,240,117,94,0.31,55,1.24
438,Rajkot,Jasapar,21.88472,70.48806,8.17,952,638,360,0,256,113,63,84.0,0.35,210,88,34,74,0.39,58,1.7
439,Rajkot,Umrali,21.90861,70.60194,7.89,1786,1197,651,0,195,383,150,155.0,0.6,160,136,75,156,0.36,47,2.66
440,Rajkot,Kalithad,22.01889,70.65167,7.83,1604,1075,721,0,146,347,165,105.0,0.22,120,164,75,77,0.22,48,1.25
441,Rajkot,Daliya,22.09583,70.7325,8.18,728,488,280,0,195,85,38,51.0,0.34,160,64,29,43,1.2,40,1.12
442,Rajkot,Ribda,22.12667,70.77833,7.82,930,623,350,0,244,156,46,20.0,0.2,200,76,39,70,0.62,55,1.63
443,Rajkot,Targhari,22.38306,70.66944,7.84,2207,1479,811,0,232,482,238,101.0,0.43,190,140,112,190,0.46,63,2.9
444,Rajkot,Khamta,22.46611,70.56028,8.08,1891,1267,500,0,549,248,155,74.0,0.55,450,80,73,250,2.7,75,4.86
445,Rajkot,Moviya,22.45639,70.62528,7.64,7017,4701,3102,0,171,2233,282,315.0,0.33,140,681,340,366,1.1,59,2.86
446,Rajkot,Hadmatiya,22.68222,70.81139,7.75,2952,1978,1061,0,146,737,206,86.0,0.25,120,269,95,192,0.94,56,2.56
447,Sabarkantha,Boriya,23.26707,72.92394,7.57,2109,1413,450,0,256,496,158,105.0,0.44,210,76,63,325,1.2,50,6.66
448,Sabarkantha,Umedpura,23.33343,72.9868,7.99,1393,933,380,0,415,220,42,89.0,1.4,340,40,68,172,0.3,22,3.84
449,Sabarkantha,Harsol1,23.37483,73.01564,8.04,1194,800,250,0,476,99,49,93.0,1.7,390,36,39,180,0.54,22,4.95
450,Sabarkantha,Kesarpura(Mayal),23.3462,72.95824,8.18,1420,951,310,0,329,248,68,96.0,1.7,270,40,51,206,0.19,19,5.09
451,Sabarkantha,Virpur_1(Himmat),23.63929,72.94627,8.04,365,245,140,0,146,14,15,33.0,0.63,120,44,7,22,0.21,20,0.81
452,Sabarkantha,Gadha1,23.69362,72.93774,7.84,2419,1621,390,0,256,482,268,92.0,1.6,210,80,46,385,1.74,37,8.48
453,Sabarkantha,Bhadreshwar (Daramli),23.7452,72.98319,8.42,1910,1280,280,60,293,333,194,45.0,2.0,340,28,51,336,1.1,32,8.73
454,Sabarkantha,Sabalwad,23.8709,72.95335,8.04,1005,673,270,0,220,128,83,77.0,4.4,180,60,29,108,1.2,42,2.86
455,Sabarkantha,Chandap_DW,23.92282,72.84433,7.76,2183,1463,681,0,171,567,110,92.0,0.69,140,152,73,195,4.17,54,3.25
456,Sabarkantha,Wadali,23.9169,73.03726,7.98,1199,803,350,0,146,213,67,92.0,0.94,120,80,36,107,2.8,42,2.49
457,Sabarkantha,Matoda,24.1115,73.00773,7.68,2236,1498,831,0,207,560,170,118.0,0.24,170,180,92,150,29.0,72,2.26
458,Sabarkantha,Poshina2,24.36841,73.03111,7.86,1208,809,380,0,317,184,98,50.0,0.88,260,60,56,115,4.0,50,2.56
459,Sabarkantha,Hingatiya,24.14659,73.01063,8.04,2028,1359,600,0,305,425,216,42.0,1.5,250,72,102,216,7.3,44,3.83
460,Sabarkantha,Khedbramha_1,24.05409,73.02759,7.56,3227,2162,1241,0,195,915,198,120.0,0.8,160,377,73,200,2.0,61,2.47
461,Sabarkantha,Silwad,24.0128,73.1241,7.84,4432,2969,1191,0,256,1333,213,123.0,0.96,210,140,204,510,10.0,59,6.43
462,Sabarkantha,Punasan,23.66486,73.17127,7.76,518,347,120,0,159,50,27,30.0,0.99,130,32,10,66,0.37,32,2.62
463,Sabarkantha,Mathasuliya,23.60373,73.13662,7.57,1558,1044,410,0,256,213,130,180.0,0.8,210,124,24,150,59.0,30,3.22
464,Sabarkantha,Kherwada,23.95178,73.28306,7.75,716,480,220,0,220,99,29,1.1,0.87,180,60,17,64,1.8,36,1.88
465,Sabarkantha,Atarsumba1,23.97735,73.22355,7.64,838,561,280,0,159,135,34,57.0,0.73,130,72,24,59,1.9,33,1.53
466,Sabarkantha,Abhapur,24.00133,73.26901,8.19,438,293,170,0,220,35,8,2.3,0.95,180,40,17,27,8.9,30,0.9
467,Sabarkantha,Kesharpura,23.90549,73.14643,7.65,1314,880,480,0,159,227,80,139.0,0.57,130,128,39,72,1.6,51,1.43
468,Sabarkantha,Choriwad,23.89635,73.11744,7.4,2055,1377,861,0,146,447,85,200.0,1.1,120,248,58,82,2.2,45,1.22
469,Sabarkantha,Revas,23.81991,73.13054,7.62,1725,1156,671,0,195,319,65,263.0,1.2,160,144,75,94,1.3,36,1.58
470,Sabarkantha,Idar,23.84167,73.03043,8.05,1624,1088,430,0,525,227,69,12.0,3.9,430,76,58,198,5.5,43,4.15
