72,Banaskantha,Iqbalgadh,24.34487,72.54673,7.93,755,506,320,0,305,71,32,41.85,0.36,250,64,39,42,1.28,50,1.02
73,Bharuch,Bharuch,21.6816,72.81526,8.29,1400,938,410,78,232,227,84,10.9,0.48,320,80,51,128,6.02,54,2.75
74,Bharuch,Bhensli,21.72439,72.75247,8.35,836,560,240,6,146,191,15,6.9,0.45,130,56,24,81,10.0,35,2.28
75,Bharuch,Chhindra,22.1014,72.59498,8.32,1105,740,350,54,207,156,35,43.8,0.35,260,76,39,53,68.0,48,1.24
76,Bharuch,Dahegam,22.18464,72.59017,7.84,1520,1018,600,0,415,284,13,5.6,0.15,340,60,109,44,47.0,36,0.77
77,Bharuch,Ilav,21.44526,72.8036,7.79,2700,1809,320,0,958,408,10,36.8,1.23,785,92,22,449,40.0,54,10.92
78,Bharuch,Jetpur1,21.58398,72.81075,8.27,5555,3722,1550,144,146,1489,296,15.7,0.65,360,220,243,522,59.0,44,5.77
79,Bharuch,Jokhla,21.63768,73.28153,8.11,1044,699,330,0,293,184,33,13.8,1.07,240,32,61,92,0.76,72,2.19
80,Bharuch,Kalak_1,22.02876,72.76415,8.02,874,586,320,0,299,106,13,30.5,0.8,245,68,36,39,25.0,48,0.95
81,Bharuch,Kaswa (Koswa),21.68163,72.81538,8.31,800,536,330,54,171,121,6,1.7,0.21,230,76,34,20,24.0,46,0.47
82,Bharuch,Kavi,21.19533,72.63668,8.72,2350,1575,300,108,360,340,135,125.4,0.37,475,24,58,151,416.0,45,3.8
83,Bharuch,Kondh,21.57764,73.07601,8.06,1040,697,480,0,311,128,64,36.0,1.09,255,28,100,15,13.0,42,0.3
84,Bharuch,Luhara,21.67211,72.55233,7.93,1051,704,230,0,171,184,65,43.9,0.74,140,36,34,92,81.0,28,2.63
85,Bharuch,Mahegam1,21.67619,72.75987,8.28,470,315,170,24,165,43,4,5.0,0.33,175,36,19,28,2.64,25,0.93
86,Bharuch,Motwan,22.55401,72.88333,7.96,3842,2574,950,0,439,957,185,9.7,0.68,360,220,97,460,11.0,38,6.49
87,Bharuch,Navetha,21.70914,72.82814,7.91,5205,3487,1700,0,732,1312,119,8.1,0.22,600,280,243,365,85.0,66,3.85
88,Bharuch,Netrang1,21.63507,73.36611,8.03,987,661,320,0,189,177,63,12.9,0.44,155,80,29,65,1.41,51,1.57
89,Bharuch,Nirnavi,21.79446,72.65811,8.27,750,503,260,60,189,85,2,21.1,0.63,255,60,27,42,17.0,31,1.14
90,Bharuch,Panoli,21.53694,72.97481,8.1,2572,1723,300,0,256,652,140,33.6,1.4,210,44,46,458,1.05,28,11.49
91,Bharuch,Raymal,21.51905,72.8197,8.28,2150,1441,400,60,348,454,37,8.5,0.88,385,56,63,304,7.84,20,6.62
92,Bharuch,Roja tankaria,21.91044,72.78855,8.28,1425,955,430,36,421,199,24,4.6,0.21,405,96,46,103,41.0,50,2.15
93,Bharuch,Sahol,21.44464,72.81835,8.07,4600,3082,1250,0,415,1135,208,173.3,0.94,340,280,134,477,2.52,42,5.87
94,Bharuch,Sajod,21.6192,72.91082,8.66,2620,1755,240,114,610,369,80,29.6,1.51,690,32,39,490,2.62,59,13.75
95,Bharuch,Sarod,22.16102,72.75574,8.39,1550,1039,460,114,317,184,48,8.1,0.78,450,40,88,140,2.43,44,2.84
96,Bharuch,Tankari,21.98822,72.66913,8.08,6856,4594,1900,0,854,1738,227,72.6,0.51,700,100,401,636,162.0,44,6.35
97,Bharuch,Utraj,21.58766,72.82431,8.41,2000,1340,540,72,519,213,90,56.9,0.73,545,56,97,186,21.0,67,3.49
98,Bharuch,Bhadkodara,22.05727,72.5873,8.48,5150,3451,1100,216,781,1028,163,3.9,0.73,1000,100,207,635,70.0,28,8.32
99,Bhavnagar,Timbi2,20.89583,71.20417,8.39,2660,1782,390,96,244,462,146,224.2,0.88,360,32,75,412,7.94,44,9.06
100,Bhavnagar,Bhavnagar1,21.77363,72.1455,7.18,1315,881,360,0,305,241,65,29.6,0.49,250,80,39,150,3.71,40,3.44
101,Bhavnagar,Bora,21.16294,71.87259,8.64,1470,985,80,120,488,78,50,55.0,2.75,600,12,12,325,1.88,23,15.8
102,Bhavnagar,Datha,21.21385,71.95005,8.45,1435,961,220,84,122,312,50,7.53,1.09,240,44,27,224,9.25,19,6.57
103,Bhavnagar,Dudhala,21.14092,71.65106,7.94,2540,1702,840,0,305,540,154,167.35,0.46,250,88,151,214,4.0,101,3.21
104,Bhavnagar,Gariyadhar,21.54434,71.56363,7.83,2595,1739,820,0,244,525,284,152.9,0.65,200,88,146,231,0.87,91,3.51
105,Bhavnagar,Ghogha,21.68028,72.28174,8.42,2780,1863,420,120,403,391,199,182.2,0.29,530,92,46,420,63.0,51,8.91
106,Bhavnagar,Jalia,21.79995,71.61096,7.3,2910,1950,1050,0,293,689,210,82.65,0.5,240,224,119,226,1.7,82,3.03
107,Bhavnagar,Longadi,21.21325,71.88606,8.2,760,509,140,0,293,78,40,6.38,0.6,240,40,10,96,28.7,68,3.51
108,Bhavnagar,Lonjdhara,22.09637,71.89315,8.48,1445,968,280,72,317,213,28,77.25,1.72,380,32,49,238,0.69,89,6.19
109,Bhavnagar,Mahuva,21.09996,71.74701,8.52,5070,3397,220,132,451,1115,310,72.25,0.94,590,24,39,1025,2.16,42,30.05
110,Bhavnagar,Motivadal,21.1915,71.5491,8.26,1230,824,440,0,403,185,65,25.0,0.35,330,64,68,99,6.86,74,2.06
