272,Kutchch,Sedat,23.17166,69.63736,7.74,972,651,350,0,305,113,76,0.83,0.10,250,40,61,70,6.60,16,1.63
273,Kutchch,Sukhpar,23.19869,69.60709,7.34,5906,3957,1351,0,293,1099,1292,42.0,2.0,240,341,122,902,5.0,44,10.67
274,Kutchch,Bhuj,23.24327,69.66415,7.32,1183,793,330,0,281,142,143,6.6,0.22,230,104,17,104,10.0,32,2.49
275,Kutchch,Habai,23.35487,69.85534,7.61,1442,966,370,0,317,206,168,5.7,0.77,260,60,54,156,9.1,28,3.53
276,Kutchch,Lodai,23.39703,69.90000,7.45,5224,3500,1121,0,439,1028,886,5.0,0.86,360,136,190,792,23.0,35,10.29
277,Kutchch,Khavda,23.8375,69.72731,7.42,3827,2564,661,0,354,851,410,7.7,0.4,290,128,83,612,16.0,26,10.36
278,Kutchch,Devisar,23.40664,69.33391,7.0,7340,4918,1651,0,268,1914,730,31.0,1.82,220,393,163,952,47.0,21,10.19
279,Kutchch,Mata na Madh,23.54752,68.94839,7.28,1330,891,260,0,232,206,135,20.0,0.64,190,64,24,161,7.3,26,4.34
280,Kutchch,Lakhpat,23.8233,68.77525,7.54,3212,2152,850,0,342,816,128,2.0,0.41,280,140,122,350,5.2,13,5.22
281,Kutchch,Moti Cher,23.76901,68.65821,6.87,1250,838,200,0,220,35,352,23.2,0.0,180,64,10,190,11.0,12,5.84
282,Kutchch,Kharoi,23.47229,68.68397,7.61,5362,3593,1120,0,525,1525,58,3.2,0.12,430,200,151,700,20.0,13,9.09
283,Kutchch,Naliya,23.2594,68.83056,8.33,1610,1079,175,15,635,156,37,13.2,1.0,545,50,12,288,2.6,19,9.47
284,Kutchch,Tera,23.28303,68.94035,7.73,2550,1709,380,0,635,461,66,34.2,3.9,520,64,54,406,7.9,21,9.06
285,Kutchch,Mothala,23.20307,69.13545,7.55,5017,3361,1120,0,256,1560,75,5.4,0.45,210,204,148,626,3.2,26,8.13
286,Kutchch,Vinjhan,23.10469,69.02678,7.58,1225,821,390,0,378,43,229,2.6,0.45,310,76,49,96,5.9,20,2.11
287,Kutchch,Kotaya,23.04451,69.07902,7.56,2000,1340,290,0,500,255,198,46.0,2.7,410,60,34,322,1.6,31,8.22
288,Kutchch,Bambhdai,22.94148,69.08258,7.63,8660,5802,1100,0,366,2752,80,9.2,1.0,300,196,148,1474,8.0,20,19.32
289,Kutchch,Kotadi,23.04659,69.19384,7.86,2100,1407,180,0,537,163,351,11.2,3.55,440,24,29,390,5.1,27,12.64
290,Kutchch,Mau Moti,23.10103,69.29059,7.55,1612,1080,410,0,195,184,329,56.8,0.95,160,84,49,182,4.8,33,3.91
291,Kutchch,Mandvi,22.84286,69.32740,7.74,650,436,230,0,220,28,88,7.6,0.12,180,48,27,40,5.6,10,1.15
292,Kutchch,Asambia  Mota,22.96548,69.43888,7.51,2550,1709,300,0,366,461,294,7.0,0.13,300,80,24,450,4.5,16,11.3
293,Kutchch,Dhunai,23.05806,69.50183,7.11,1505,1008,310,0,317,163,245,20.2,0.72,260,88,22,206,2.7,87,5.09
294,Kutchch,Karagoga,22.93808,69.66175,7.85,4999,3349,260,0,1037,901,349,18.2,1.75,850,48,34,1030,2.7,36,27.77
295,Kutchch,Luni,22.87277,69.80994,7.67,3052,2045,440,0,415,738,132,15.4,0.32,340,80,58,496,9.4,21,10.28
296,Kutchch,Vadala,22.91678,69.85413,7.6,5787,3877,790,0,866,1177,360,170.6,1.0,710,148,102,936,36.0,31,14.48
297,Kutchch,Bhadeshwar,22.91277,69.89732,7.71,1304,874,410,0,183,269,109,21.8,0.16,150,84,49,106,13.0,27,2.28
298,Kutchch,Shinaya,23.03956,70.06257,7.94,4925,3300,350,0,329,940,818,6.4,0.67,270,124,10,972,4.3,28,22.59
299,Kutchch,Samakhiali,23.30665,70.50414,7.56,5000,3350,910,0,573,1347,34,71.6,2.6,470,112,153,716,14.0,25,10.32
300,Mahisagar,Balasinor,22.94809,73.32546,7.65,727,487,250,0,244,99,35,6.2,0.5,200,92,5,56,7.7,24,1.54
301,Mahisagar,Juna vasadra,23.07433,73.37466,8.33,789,529,280,36,317,50,35,3.2,0.41,320,64,29,72,1.4,87,1.87
302,Mahisagar,Bar,23.17292,73.42830,8.01,711,476,240,0,195,92,45,35.0,0.56,160,56,24,61,5.3,29,1.71
303,Mahisagar,Limbadia peti,23.22965,73.59100,8.08,736,493,240,0,317,57,37,7.9,1.0,260,32,39,74,1.3,35,2.08
304,Mahisagar,Pandarvada,23.35802,73.61470,8.47,567,380,150,24,207,71,2,0.0,0.61,210,20,24,70,0.45,8,2.48
305,Mahisagar,Khanpur,23.28778,73.67848,8.18,636,426,200,0,159,92,38,38.0,0.49,130,32,29,65,0.84,43,2.0
306,Mahisagar,Malekpur1,23.23574,########,8.05,626,419,200,0,220,64,43,11.0,0.72,180,40,24,61,3.2,28,1.88
307,Mahisagar,Gadhar,23.01457,73.52183,7.86,996,667,300,0,256,149,67,15.0,0.84,210,56,39,99,3.7,28,2.49
308,Mahisagar,Kantha,23.1433,73.64325,7.93,815,546,180,0,232,106,50,12.0,0.87,190,40,19,102,1.2,26,3.31
309,Mahisagar,Lunawada,23.11949,73.61098,8.19,1530,1025,620,0,451,213,90,59.0,0.27,370,188,36,96,14.0,45,1.68
310,Mahisagar,Jokha,23.03853,73.61048,8.2,1080,724,360,0,549,50,30,36.0,1.2,450,76,41,99,17.0,68,2.27
