192,Devbhumi Dwarka,Bhatia,22.09148,69.26849,8.24,1863,1248,430,0,256,362,244,7.49,1.98,210,116,34,243,48,22,5.10
193,Devbhumi Dwarka,Hanzdapur,22.18324,69.7227,8.19,2416,1619,580,0,207,567,123,107.0,0.4,170,128,63,290,1.95,190,5.24
194,Gandhinagar,Paliya,23.17917,72.84167,7.98,2730,1829,750,0,830,440,152,47.0,1.3,680,52,151,310,19.0,40,4.92
195,Gir Somnath,Bhim Deval,20.96458,70.60682,8.21,852,571,250,0,256,114,55,29.11,0.64,210,48,32,88,2.03,40,2.42
196,Gir Somnath,Dhokadva,20.95855,71.06818,8.35,730,489,290,60,232,57,24,7.08,0.26,290,44,44,50,2.14,54,1.28
197,Gir Somnath,Girgadhada,20.92523,70.91676,8.08,680,456,270,0,244,64,32,50.0,0.25,200,52,34,48,1.13,47,1.27
198,Gir Somnath,Govindpura2,20.95507,70.40212,8.04,630,422,240,0,207,71,21,30.41,0.66,170,48,29,40,2.07,30,1.12
199,Gir Somnath,Jambur[madhapar,21.03101,70.60555,8.22,645,432,240,0,268,71,25,7.36,0.27,220,40,34,53,0.99,45,1.49
200,Gir Somnath,Jamvala1,20.98155,70.76364,8.24,410,275,150,0,183,36,18,6.0,0.37,150,36,15,35,0.44,47,1.24
201,Gir Somnath,Jargla Jargali,20.90865,70.94205,8.11,465,312,190,0,207,36,17,4.32,0.35,170,44,19,28,0.38,53,0.88
202,Gir Somnath,Kansari,20.84946,71.05532,8.0,1255,841,290,0,293,156,90,117.0,0.64,240,44,44,173,3.54,52,4.4
203,Gir Somnath,Kesariyaji_1,20.80379,70.94031,8.1,975,653,280,0,171,192,56,55.0,0.79,140,56,34,97,3.75,26,2.53
204,Gir Somnath,Kodinar1,20.81364,70.69736,8.02,2365,1585,620,0,256,589,114,44.3,0.84,210,68,109,250,1.2,55,4.37
205,Gir Somnath,Moraj,20.98591,70.43724,8.2,950,637,220,0,122,213,46,25.41,0.86,100,56,19,110,0.57,19,3.22
206,Gir Somnath,Prasil,20.89942,70.63903,7.99,910,610,230,0,281,114,51,35.18,1.76,230,44,29,102,12.0,25,2.91
207,Gir Somnath,Sametar,20.85164,71.12067,7.75,1010,677,360,0,427,99,32,40.0,0.47,350,60,51,78,13.0,50,1.79
208,Gir Somnath,Talala1,21.04905,70.52615,8.15,680,456,230,0,293,71,23,10.33,0.22,240,44,29,65,1.05,48,1.86
209,Gir Somnath,Una2,20.82239,71.04157,8.36,1805,1209,330,108,305,277,115,61.9,2.3,430,36,58,300,3.69,42,7.18
210,Jamnagar,Balwa,21.90417,69.95833,7.86,1213,813,390,0,159,262,60,21.0,0.23,130,112,27,97,1.3,31,2.14
211,Jamnagar,Bed1,22.4375,69.9,7.7,1154,773,300,0,183,128,180,89.0,0.17,150,64,34,120,3.6,77,3.01
212,Jamnagar,Bedanpur,22.68333,70.31667,8.28,516,346,170,0,159,78,31,5.5,0.13,130,32,22,50,6.1,4,1.67
213,Jamnagar,Dhrol2,22.56667,70.41667,7.9,1755,1176,320,0,366,248,243,75.0,0.48,300,120,5,300,0.5,50,7.29
214,Jamnagar,Dudhai2,22.79167,70.50417,8.1,662,444,150,0,305,64,22,2.7,0.33,250,40,12,97,1.7,22,3.44
215,Jamnagar,Gordhanpur,22.45,70.00139,7.6,2447,1639,605,0,171,645,93,1.7,0.64,140,132,67,255,4.3,41,4.51
216,Jamnagar,Haripur2,22.27083,70.33333,8.25,1895,1270,701,0,488,333,120,44.1,0.64,400,160,73,156,8.0,55,2.56
217,Jamnagar,Jambuda,22.525,70.20417,7.75,1891,1267,641,0,183,454,109,51.0,0.36,150,92,100,156,1.2,60,2.68
218,Jamnagar,Jamnagar2,22.45833,70.07917,8.29,755,506,260,0,329,71,31,1.1,0.28,270,48,34,72,1.5,37,1.94
219,Jamnagar,Kalawad,22.21667,70.38333,8.0,922,618,280,0,183,156,104,1.5,0.24,150,52,36,99,3.3,21,2.57
220,Jamnagar,Motagop,22.0375,69.875,7.9,916,614,310,0,232,135,45,24.0,0.45,190,72,32,71,0.5,38,1.75
221,Jamnagar,Moti matli,22.31667,70.26389,8.0,2245,1504,490,0,342,454,106,103.0,0.48,280,88,66,305,5.0,69,5.99
222,Jamnagar,Nikava,22.19167,70.53333,8.15,1529,1024,530,0,439,170,98,163.0,0.41,360,104,66,140,12.0,57,2.64
223,Jamnagar,Seth vadala,22.03333,70.125,8.12,1352,906,450,0,195,213,94,139.0,0.23,160,80,61,113,1.0,48,2.32
224,Jamnagar,Vijarkha,22.41667,70.18333,8.23,829,555,320,0,232,170,21,0.81,0.36,190,40,54,64,0.36,38,1.56
225,Jamnagar,Falla,22.5336,70.3141,8.28,820,549,80,0,281,128,34,7.8,0.78,230,12,12,171,0.96,49,8.31
226,Jamnagar,Haryana,,,7.96,12970,8690,3623,0,183,4240,531,349.0,0.54,150,232,739,1359,4.72,52,9.82
227,Jamnagar,Kesya,22.6972,70.397,7.79,4683,3138,1681,0,171,1461,266,76.7,0.31,140,152,316,421,1.58,59,4.47
228,Jamnagar,Samana,22.11,70.1698,7.81,1654,1108,600,0,98,362,204,68.0,0.38,80,164,46,133,1.2,52,2.36
229,Junagadh,Alwani,21.23056,70.6375,8.15,745,499,290,0,378,50,16,0.59,0.15,310,16,61,55,0.44,72,1.4
230,Junagadh,Arena,21.08056,70.17639,7.6,6811,4563,2392,0,98,2432,220,42.0,0.22,80,329,382,565,3.54,13,5.02
