352,Navsari,Moti Valzar,20.80500,73.26667,7.86,711,476,290,0,293,50,65,3.78,0.71,240,64,32,48,0.48,49,1.23
353,Navsari,Kantasvel,20.59761,73.69487,7.73,2073,1389,661,0,73,631,125,0.63,0.84,60,232,19,223,1.11,38,3.77
354,Navsari,Rankuva,20.8125,73.15833,8.1,1201,805,350,0,305,241,51,18.27,0.64,250,64,46,142,2.2,34,3.3
355,Navsari,Kaliyari,20.725,73.15,8.15,701,470,330,0,256,78,35,20.03,0.24,210,64,41,26,0.4,39,0.62
356,Navsari,Rumla,20.68028,73.1717,8.13,852,571,400,0,354,85,35,15.33,0.27,290,96,39,27,0.51,71,0.59
357,Navsari,Panikhadak,20.64917,73.16694,8.27,711,476,300,0,232,99,35,5.28,0.32,190,92,17,26,1.36,87,0.65
358,Navsari,Manav Khadak,20.67417,73.23333,8.27,578,387,240,0,195,64,37,1.07,0.34,160,48,29,26,0.88,42,0.73
359,Navsari,Hond,20.73889,73.04583,7.22,1084,726,420,0,244,199,85,1.67,0.13,200,96,44,73,1.52,41,1.55
360,Navsari,Duvada,20.82861,73.0575,8.1,865,580,300,0,390,64,54,2.83,0.85,320,36,51,77,1.1,41,1.93
361,Navsari,Sari_khurd,20.7875,72.95417,8.25,612,410,210,0,268,71,14,1.45,0.38,220,20,39,48,12.0,26,1.43
362,Navsari,Abrama,20.8625,72.9,8.17,3491,2339,901,0,268,1035,84,2.18,0.33,220,120,146,409,15.0,24,5.93
363,Navsari,Onjal,20.83333,72.84167,8.19,896,600,310,0,415,85,20,1.63,0.46,340,84,24,69,4.39,27,1.7
364,Navsari,Dandi,20.89167,72.80833,8.2,919,616,230,0,415,57,36,5.99,0.25,340,32,36,81,59.0,29,2.32
365,Navsari,Navsari 1,20.805,73.26667,8.12,3651,2446,991,0,427,1007,140,5.24,0.41,350,184,129,444,10.0,33,6.14
366,Navsari,Chinam,20.99167,72.88611,8.55,2738,1834,360,30,635,461,90,29.18,0.25,570,60,51,343,209.0,39,7.86
367,Navsari,Parujan,21.02297,72.836,8.51,1577,1057,290,36,659,128,75,13.46,1.02,600,60,34,266,2.59,36,6.79
368,Navsari,Chadav,20.83111,73.33444,7.25,782,524,340,0,268,99,41,11.0,0.59,220,64,44,39,1.26,49,0.92
369,Navsari,Unai,20.84876,73.33769,7.87,766,513,330,0,305,85,28,8.13,0.43,250,56,46,41,1.53,53,0.98
370,Navsari,Khergam,20.63333,73.09583,7.73,1101,738,390,0,183,191,107,5.67,0.25,150,88,41,59,0.5,40,1.3
371,Panchmahal,Shehra,22.9515,73.62741,8.19,1085,727,210,0,488,85,30,6.3,0.49,400,32,32,103,93.0,73,3.09
372,Panchmahal,Santroad_1,22.79666,73.80389,7.58,650,436,220,0,256,57,34,17.0,0.74,210,52,22,60,2.7,35,1.76
373,Panchmahal,Suliyat,23.05244,73.85951,8.08,1068,716,400,0,366,121,30,64.0,1.2,300,116,27,70,19.0,48,1.52
374,Panchmahal,Natapur,22.81607,73.80137,7.89,711,476,220,0,244,71,44,32.0,1.48,200,44,27,73,1.8,27,2.14
375,Panchmahal,Ranipura,22.71714,73.7442,7.98,1934,1296,721,0,354,340,109,140.0,1.9,290,68,134,145,2.7,74,2.35
376,Panchmahal,Godhra UR_1,22.7749,73.63831,8.18,1105,740,220,0,317,177,61,10.0,0.76,260,28,36,160,0.77,44,4.69
377,Panchmahal,Godhra2,22.7815,73.657,7.98,713,478,240,0,171,71,58,72.0,1.3,140,60,22,60,0.85,65,1.68
378,Panchmahal,Chhabanpur,22.83649,73.62493,7.96,710,476,210,0,195,99,38,38.0,0.67,160,44,24,77,1.0,49,2.31
379,Panchmahal,Tuwa,22.80067,73.46539,8.06,724,485,250,0,378,50,14,5.6,0.59,310,44,34,61,14.0,41,1.68
380,Panchmahal,Dhanol,22.74789,73.48364,7.68,698,468,180,0,281,78,31,3.1,0.89,230,32,24,90,9.1,19,2.92
381,Panchmahal,Vejalpur,22.69473,73.55976,7.98,1587,1063,520,0,378,284,102,47.0,0.97,310,44,100,162,7.1,42,3.09
382,Panchmahal,Khadki Vadiya,22.65079,73.52208,8.39,1199,777,300,54,476,78,64,2.5,1.66,390,20,56,155,1.3,37,3.64
383,Panchmahal,Kalol UR_2,22.62826,73.45678,8.08,1883,1262,631,0,488,326,97,99.0,0.73,400,40,129,182,0.55,43,3.15
384,Panchmahal,Kalol UR_1,22.61252,73.46307,8.16,1255,841,500,0,525,142,27,15.0,0.21,430,64,83,83,12.0,34,1.61
385,Panchmahal,Tarkanda,22.5561,73.54096,8.11,464,311,160,0,159,50,34,2.5,0.46,130,32,19,39,1.0,21,1.34
386,Panchmahal,Pavagadh,22.48311,73.53762,7.75,676,453,290,0,232,78,34,35.0,0.21,190,48,41,39,0.27,276,1.0
387,Panchmahal,Javan,22.40203,73.65244,7.02,518,347,170,0,183,71,23,1.4,0.42,150,40,17,43,10.0,34,1.43
388,Panchmahal,Jambughoda,22.3719,73.72468,7.98,840,563,230,0,207,128,51,28.0,0.86,170,37,33,87,0.95,44,2.49
389,Patan,Dhinoj,23.65926,72.27918,7.34,2369,1587,520,0,525,404,166,1.6,0.08,430,132,46,308,29.0,29,5.87
390,Patan,Sander,23.76939,72.25458,7.43,370,248,150,0,207,14,0,1.4,0.1,170,40,12,19,3.2,18,0.7
