512,Surendranagar,Bamanbor,22.41444,71.03722,7.45,1237,829,440,0,366,135,82,78.00,0.61,300,124,32,80,1.30,85,1.66
513,Surendranagar,Kankavati,23.06389,71.36444,7.83,1932,1294,390,0,268,411,90,65.0,0.69,220,88,41,262,2.6,32,5.77
514,Surendranagar,Khambhada,22.89278,71.52361,8.2,2321,1555,410,0,561,369,135,23.0,0.52,460,124,24,294,107.0,27,6.31
515,Surendranagar,Rajsitapur,22.83778,71.59667,7.64,2678,1794,801,0,171,837,39,1.5,0.48,140,208,68,272,5.1,31,4.18
516,Surendranagar,Latuda,22.79841,71.61542,7.96,1540,1032,370,0,293,326,66,0.95,3.0,240,76,44,174,6.7,30,3.93
517,Surendranagar,Surendranagar 2,22.71722,71.61667,8.19,3166,2121,350,0,659,610,190,33.0,2.7,540,48,56,618,2.6,56,14.36
518,Surendranagar,Muli,22.63889,71.46417,7.86,6755,4526,1211,0,415,1843,250,88.0,3.3,340,192,178,1012,2.9,72,12.65
519,Surendranagar,Sadla/Sarla,22.73389,71.36889,8.39,2175,1457,620,60,378,425,150,14.0,0.92,410,172,46,237,57.0,31,4.14
520,Surendranagar,Nava Raisngpur,22.73694,71.27028,7.87,4700,3149,1191,0,232,1347,210,96.0,0.2,190,381,58,582,1.2,21,7.34
521,Surendranagar,Tarnetar,22.64222,71.21139,8.18,4285,2871,751,0,293,1219,208,13.0,0.47,240,200,61,696,5.1,21,11.05
522,Surendranagar,Ratanpur 1,22.85528,71.27444,7.82,3995,2677,851,0,390,964,212,48.0,2.5,320,140,122,540,3.1,24,8.05
523,Surendranagar,Anindra,22.82944,71.69222,8.19,522,350,190,0,195,57,23,1.5,0.57,160,60,10,32,6.3,17,1.01
524,Surendranagar,Modhwana,22.93528,71.74139,7.84,385,258,150,0,195,21,10,2.0,0.36,160,52,5,26,2.9,20,0.92
525,Surendranagar,Kherwa,23.00056,71.74333,8.06,1447,969,310,0,232,262,135,0.83,0.74,190,76,29,182,7.4,16,4.49
526,Surendranagar,Piplidham,23.06861,71.71389,8.14,458,307,150,0,207,28,19,2.0,0.44,170,36,15,40,3.6,18,1.42
527,Surendranagar,Bajana,23.11361,71.78306,7.99,710,476,170,0,171,113,53,2.9,0.4,140,52,10,90,6.03,17,3.0
528,Surendranagar,Kharaghoda,23.1875,71.75083,7.67,19220,12877,5454,0,256,6665,593,9.3,0.87,210,313,1136,2390,22.0,1,14.08
529,Surendranagar,Visavadi,23.3425,71.73444,8.32,3066,2054,570,48,427,752,57,7.8,1.2,430,120,66,428,26.0,39,7.79
530,Surendranagar,Jhinjhuwada,23.34889,71.65722,8.43,760,509,310,36,366,35,1,1.9,0.55,360,68,34,44,11.0,35,1.09
531,Surendranagar,Dhama,23.39583,71.67139,7.99,3426,2295,510,0,451,666,325,91.0,1.5,370,72,80,442,245.0,22,8.51
532,Tapi,Vyara1,21.10833,73.39583,7.82,590,395,250,0,244,50,27,7.7,0.13,200,68,19,26,5.75,52,0.71
533,Tapi,Songarh,21.16465,73.55346,7.85,648,434,300,0,366,21,10,0.94,0.15,300,60,36,24,0.59,77,0.6
534,Tapi,Kherwada,21.28111,73.46528,7.81,685,459,300,0,244,92,33,20.0,0.4,200,76,27,33,0.26,56,0.83
535,Tapi,Moti Chher,21.2125,73.36222,8.04,490,328,210,0,207,35,27,12.0,0.2,170,52,19,27,0.28,55,0.81
536,Tapi,Pinpur,21.44784,73.4814,8.03,322,216,130,0,134,21,22,13.0,0.34,110,28,15,22,0.55,46,0.84
537,Tapi,Valod,21.05,73.26667,8.05,465,312,180,0,171,35,21,1.75,0.4,140,52,12,18,0.17,34,0.58
538,Tapi,Kelkui,21.04194,73.32333,7.9,489,328,220,0,232,35,23,5.81,0.36,190,60,17,23,0.51,38,0.67
539,Tapi,Bedchit,20.95,73.35139,7.84,1487,996,600,0,415,269,76,24.0,0.8,340,68,105,103,0.91,73,1.83
540,Vadodara,Juna samalya,22.50406,73.27419,8.36,1760,1179,310,96,275,291,59,39.4,0.29,385,52,44,232,49.0,38,5.74
541,Vadodara,Kevada Bag,22.29231,73.20243,8.06,1260,844,400,0,445,142,32,39.4,0.71,365,36,75,96,8.26,34,2.09
542,Vadodara,ONGC,22.27625,73.207,8.27,3236,2168,350,72,305,780,117,11.7,1.24,370,80,36,589,2.21,32,13.69
543,Vadodara,Patiyapura,22.27704,73.42524,8.33,4340,2908,1850,288,952,489,184,3.4,0.57,1260,280,280,129,13.0,56,1.3
544,Vadodara,Saidal,22.17457,73.58393,8.15,670,449,290,0,256,57,16,38.1,0.96,210,44,44,21,1.78,39,0.54
545,Vadodara,Sama,22.34212,73.20322,8.44,1980,1327,430,96,580,248,0,1.8,0.73,635,40,80,233,40.0,42,4.89
546,Vadodara,Tundav,22.48168,73.1974,8.04,1350,905,380,0,390,191,71,4.0,0.52,320,64,54,93,71.0,38,2.08
547,Vadodara,Vega,22.14398,73.40289,8.32,1910,1280,430,66,336,333,99,19.0,0.39,385,140,19,226,29.0,35,4.73
548,Valsad,Dharampur 3,20.5364,73.1706,8.22,520,348,210,0,183,64,24,3.57,0.45,150,48,22,32,0.2,49,0.96
549,Valsad,Awadha,20.51667,73.2875,8.28,397,266,170,0,159,43,12,5.43,0.18,130,32,22,20,0.18,53,0.67
550,Valsad,Nanaponda,20.41389,73.12083,8.07,984,659,400,0,244,135,115,30.35,0.49,200,64,58,52,0.86,68,1.13
